timestamp,bpm,beat_phase,meter_beats,beat_in_bar,is_downbeat,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
147708.448179,60.0,0.0242,3,1,1,0.61484,0.41667,0.57266,0.38611,0.55156,0.33194,0.54609,0.27639,0.54375,0.23194,0.57969,0.26944,0.56953,0.21528,0.56016,0.18333,0.55000,0.15417,0.60156,0.25417,0.59297,0.19306,0.58125,0.15556,0.56719,0.12639,0.62109,0.25000,0.61484,0.18889,0.60469,0.15278,0.59141,0.12361,0.64141,0.25417,0.63984,0.20278,0.63281,0.17083,0.62109,0.14444,0.61358,0.69224,0.9997,0.77579,0.92004,0.8883,0.63677,0.42275,0.9543,0.61922,0.41755,0.61484,0.41667,108.75,0.9511,live,0.0791,0.0293,19.33,660.28
147708.513251,60.0,0.0893,3,1,1,0.61328,0.41389,0.57188,0.38333,0.55078,0.32917,0.54531,0.27361,0.54375,0.22778,0.57891,0.26667,0.56875,0.21250,0.55937,0.18056,0.55000,0.15000,0.60078,0.25139,0.59219,0.19028,0.58125,0.15139,0.56719,0.12222,0.62031,0.24722,0.61484,0.18611,0.60469,0.14861,0.59141,0.11944,0.64062,0.25278,0.63906,0.20000,0.63203,0.16806,0.62109,0.14028,0.61284,0.68788,0.9997,0.77503,0.92174,0.8920,0.63524,0.42311,0.9588,0.61804,0.41682,0.61328,0.41389,108.41,0.9549,live,0.0694,0.0252,16.61,659.10
147708.585502,60.0,0.1615,3,1,1,0.61328,0.40972,0.57031,0.37917,0.55000,0.32500,0.54453,0.26806,0.54375,0.22222,0.57891,0.26250,0.56875,0.20833,0.55937,0.17500,0.55000,0.14444,0.60000,0.24722,0.59297,0.18472,0.58125,0.14583,0.56719,0.11667,0.61953,0.24306,0.61562,0.18056,0.60547,0.14306,0.59219,0.11389,0.63984,0.24861,0.63984,0.19583,0.63281,0.16389,0.62109,0.13611,0.61280,0.68790,0.9997,0.77303,0.92207,0.8950,0.63532,0.42299,0.9628,0.61708,0.41540,0.61328,0.40972,108.13,0.9568,live,0.0603,0.0192,12.60,657.86
147708.648337,60.0,0.2244,3,1,1,0.61172,0.40417,0.57031,0.37361,0.55000,0.31944,0.54531,0.26389,0.54375,0.21667,0.57812,0.25833,0.56797,0.20417,0.55937,0.17083,0.55000,0.14028,0.59922,0.24306,0.59141,0.18056,0.58047,0.14306,0.56719,0.11111,0.61875,0.23889,0.61406,0.17639,0.60391,0.13889,0.59141,0.10833,0.63906,0.24444,0.63828,0.19167,0.63203,0.15833,0.62031,0.13056,0.61290,0.68852,0.9997,0.77293,0.92060,0.8969,0.63480,0.42062,0.9664,0.61601,0.41315,0.61172,0.40417,107.35,0.9563,live,0.0534,0.0218,14.31,656.21
147708.714369,60.0,0.2904,3,1,1,0.60938,0.39861,0.56875,0.36806,0.54922,0.31389,0.54453,0.25833,0.54297,0.21250,0.57656,0.25278,0.56641,0.20000,0.55703,0.16806,0.54766,0.13750,0.59766,0.23750,0.58906,0.17778,0.57812,0.14028,0.56484,0.10833,0.61641,0.23472,0.61172,0.17361,0.60156,0.13750,0.58906,0.10694,0.63594,0.24028,0.63594,0.18750,0.62891,0.15556,0.61797,0.12639,0.61289,0.68892,0.9997,0.77248,0.91292,0.8975,0.63282,0.41735,0.9695,0.61468,0.41024,0.60938,0.39861,106.39,0.9598,live,0.0478,0.0221,14.46,654.06
147708.783971,60.0,0.3600,3,1,1,0.60703,0.39583,0.56719,0.36389,0.54766,0.31111,0.54375,0.25556,0.54141,0.21111,0.57422,0.25139,0.56406,0.20000,0.55469,0.16667,0.54531,0.13611,0.59453,0.23611,0.58672,0.17778,0.57578,0.14028,0.56250,0.10972,0.61328,0.23333,0.60859,0.17361,0.59922,0.13750,0.58750,0.10833,0.63359,0.23750,0.63203,0.18611,0.62500,0.15417,0.61484,0.12639,0.61075,0.69125,0.9997,0.77146,0.91234,0.8989,0.63274,0.41384,0.9724,0.61315,0.40736,0.60703,0.39583,105.97,0.9600,live,0.0478,0.0237,15.46,651.88
147708.850695,60.0,0.4267,3,1,1,0.60625,0.39583,0.56406,0.36250,0.54609,0.30833,0.54219,0.25278,0.53984,0.20972,0.57266,0.25139,0.56328,0.19861,0.55391,0.16667,0.54453,0.13611,0.59375,0.23611,0.58594,0.17639,0.57500,0.13889,0.56172,0.10833,0.61172,0.23194,0.60703,0.17361,0.59766,0.13750,0.58594,0.10833,0.63125,0.23750,0.63047,0.18611,0.62344,0.15417,0.61250,0.12639,0.61050,0.69437,0.9997,0.76587,0.90415,0.8982,0.63074,0.41176,0.9749,0.61177,0.40506,0.60625,0.39583,105.68,0.9564,live,0.0478,0.0238,15.44,649.74
147708.918850,60.0,0.4949,3,1,1,0.60469,0.40139,0.56406,0.36806,0.54531,0.31250,0.54141,0.25694,0.53984,0.21111,0.57266,0.25694,0.56250,0.20278,0.55391,0.16944,0.54453,0.13889,0.59297,0.24167,0.58516,0.18194,0.57500,0.14306,0.56172,0.11389,0.61172,0.23750,0.60703,0.17778,0.59766,0.14028,0.58516,0.11250,0.63047,0.24167,0.62969,0.19167,0.62266,0.15972,0.61172,0.13333,0.61013,0.70012,0.9997,0.76111,0.91083,0.8974,0.62913,0.41334,0.9772,0.61036,0.40432,0.60469,0.40139,105.55,0.9569,live,0.0478,0.0247,16.01,647.77
147708.983251,60.0,0.5593,3,1,1,0.60078,0.42639,0.56172,0.39583,0.54375,0.33750,0.54063,0.27917,0.54219,0.23333,0.57266,0.27500,0.56406,0.22083,0.55469,0.18750,0.54531,0.15833,0.59297,0.26111,0.58672,0.20139,0.57578,0.16250,0.56250,0.13333,0.61250,0.25972,0.60781,0.20139,0.59844,0.16528,0.58672,0.13472,0.63125,0.26667,0.63047,0.21667,0.62422,0.18611,0.61406,0.15833,0.61203,0.70737,0.9997,0.75910,0.92730,0.9022,0.62858,0.43276,0.9794,0.60844,0.40874,0.60078,0.42639,107.72,0.9625,live,0.0478,0.0278,18.02,647.60
147709.045604,60.0,0.6216,3,1,1,0.59531,0.48889,0.56016,0.46389,0.53984,0.40278,0.53594,0.34722,0.53438,0.30139,0.57031,0.32917,0.56172,0.27222,0.55156,0.24167,0.53984,0.21806,0.59141,0.31806,0.58594,0.25417,0.57500,0.21944,0.56094,0.19444,0.61172,0.32222,0.60938,0.25833,0.60078,0.22500,0.58906,0.20278,0.63047,0.33750,0.63203,0.28611,0.62500,0.25694,0.61406,0.23611,0.61204,0.74149,0.9997,0.75173,1.00000,0.8970,0.62332,0.51324,0.9808,0.60582,0.42477,0.59531,0.48889,109.41,0.9660,live,0.0478,0.0349,22.61,648.66
