timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
228184.575987,80.0,0.5920,0.58828,0.69306,0.54688,0.63194,0.52891,0.54861,0.52266,0.48750,0.51250,0.43889,0.53906,0.49167,0.51250,0.42778,0.48438,0.39861,0.45937,0.37778,0.55078,0.48750,0.52656,0.40278,0.49219,0.37222,0.46094,0.35417,0.56484,0.50139,0.54922,0.40556,0.51641,0.37222,0.48672,0.35833,0.57812,0.53056,0.57109,0.46667,0.54766,0.43750,0.52344,0.42500,0.59248,0.69481,0.58828,0.69306,122.18,0.9900,live,0.0944,0.0898,69.41,773.01
228184.642947,80.0,0.6814,0.60625,0.68333,0.56953,0.62500,0.55312,0.53611,0.54766,0.47222,0.54375,0.42083,0.56641,0.47222,0.54922,0.39722,0.52266,0.36250,0.49844,0.34167,0.57891,0.46944,0.56250,0.37778,0.53125,0.34028,0.50234,0.32083,0.59375,0.48194,0.58125,0.38472,0.55078,0.35000,0.52187,0.33472,0.60859,0.51111,0.60313,0.44444,0.58203,0.40972,0.55937,0.39306,0.59523,0.69252,0.60625,0.68333,125.78,0.9764,live,0.0944,0.0724,55.78,770.81
228184.709054,80.0,0.7819,0.63281,0.67639,0.60156,0.60556,0.59531,0.50972,0.59766,0.44722,0.59766,0.39583,0.62500,0.43056,0.62031,0.35694,0.60625,0.31250,0.59062,0.27778,0.63984,0.43194,0.63828,0.34444,0.62187,0.29306,0.60391,0.25556,0.65312,0.45000,0.65859,0.35833,0.64453,0.30833,0.62656,0.27639,0.66563,0.48194,0.67500,0.41667,0.66563,0.37500,0.64844,0.34722,0.60275,0.68929,0.63281,0.67639,140.87,0.9781,live,0.0874,0.0550,42.90,779.74
228184.775691,80.0,0.8709,0.67109,0.68333,0.64375,0.59028,0.65625,0.50139,0.66797,0.43750,0.67422,0.38056,0.70547,0.44167,0.71250,0.36111,0.70547,0.30417,0.69844,0.25694,0.72344,0.44028,0.73984,0.35000,0.73594,0.28333,0.72891,0.22778,0.73906,0.45417,0.75859,0.36111,0.75391,0.29583,0.74531,0.24306,0.75156,0.47639,0.76641,0.39167,0.76328,0.33333,0.75547,0.28333,0.61642,0.68810,0.67109,0.68333,153.02,0.9840,live,0.0787,0.0395,31.42,796.35
228184.842915,80.0,0.9615,0.70234,0.68611,0.68672,0.58750,0.70156,0.50694,0.72422,0.45000,0.73594,0.40139,0.75859,0.46111,0.77109,0.39028,0.77031,0.33750,0.76875,0.29028,0.78203,0.47083,0.80937,0.39167,0.81641,0.33056,0.81953,0.27361,0.79766,0.49583,0.82969,0.42361,0.83828,0.36667,0.83984,0.31250,0.80937,0.53472,0.83984,0.48472,0.85000,0.44028,0.85156,0.39444,0.63360,0.68770,0.70234,0.68611,155.44,0.9571,live,0.0787,0.0651,52.92,812.71
228184.909112,80.0,0.0430,0.71875,0.68056,0.70234,0.58056,0.71953,0.50833,0.74219,0.45972,0.75391,0.40972,0.77812,0.47361,0.78906,0.40417,0.79063,0.35139,0.79141,0.30417,0.80078,0.48750,0.82656,0.40694,0.83359,0.34583,0.83750,0.28889,0.81563,0.51250,0.84766,0.44306,0.85625,0.38611,0.85703,0.33333,0.82500,0.54861,0.85625,0.50000,0.86562,0.45417,0.86641,0.40694,0.65063,0.68627,0.71875,0.68056,147.02,0.9626,live,0.0787,0.0910,74.72,821.04
228184.975882,80.0,0.1201,0.71797,0.67917,0.70000,0.58611,0.71641,0.50694,0.73906,0.45556,0.74922,0.40972,0.77344,0.47917,0.78359,0.40694,0.78594,0.35556,0.78750,0.30972,0.79688,0.48889,0.81875,0.40833,0.82656,0.34583,0.83047,0.28889,0.81172,0.51250,0.83984,0.44167,0.84922,0.38611,0.85156,0.33333,0.82266,0.54722,0.85156,0.49722,0.86016,0.45139,0.86016,0.40417,0.66410,0.68485,0.71797,0.67917,143.71,0.9545,live,0.0846,0.1114,91.98,825.98
228185.043334,80.0,0.2100,0.71328,0.67639,0.69531,0.58750,0.71094,0.50833,0.73281,0.45694,0.74375,0.41111,0.76719,0.47917,0.77734,0.40972,0.77891,0.35694,0.77969,0.31111,0.79063,0.49028,0.81172,0.41111,0.81953,0.34861,0.82188,0.29306,0.80625,0.51389,0.83359,0.44167,0.84297,0.38611,0.84531,0.33611,0.81719,0.54722,0.84609,0.49722,0.85391,0.45139,0.85391,0.40417,0.67394,0.68316,0.71328,0.67639,141.84,0.9594,live,0.0921,0.1262,104.63,828.99
228185.109367,80.0,0.2981,0.70937,0.67500,0.69141,0.58472,0.70703,0.50833,0.72813,0.45833,0.73828,0.41111,0.76250,0.47778,0.77187,0.40694,0.77344,0.35556,0.77422,0.30972,0.78594,0.48889,0.80703,0.40972,0.81406,0.34722,0.81563,0.29167,0.80156,0.51250,0.82891,0.44028,0.83750,0.38472,0.83906,0.33333,0.81250,0.54444,0.84141,0.49444,0.85000,0.44722,0.84922,0.40139,0.68102,0.68153,0.70937,0.67500,141.38,0.9643,live,0.1001,0.1368,113.74,831.30
228185.175920,80.0,0.3860,0.70547,0.67083,0.68672,0.58472,0.70312,0.50833,0.72422,0.45694,0.73438,0.40972,0.75859,0.47500,0.76719,0.40556,0.76797,0.35417,0.76875,0.30833,0.78125,0.48472,0.80234,0.40694,0.80859,0.34444,0.81016,0.28889,0.79688,0.50833,0.82422,0.43611,0.83281,0.38056,0.83359,0.32917,0.80781,0.54167,0.83672,0.49028,0.84453,0.44306,0.84375,0.39722,0.68591,0.67939,0.70547,0.67083,140.46,0.9669,live,0.1081,0.1442,120.11,832.67
