timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
227471.960511,120.0,0.8302,0.69219,0.51528,0.65938,0.45139,0.64766,0.38889,0.64922,0.33472,0.64844,0.29167,0.67500,0.35556,0.67578,0.30417,0.67812,0.27778,0.67969,0.25139,0.69531,0.35556,0.70078,0.30833,0.70391,0.28056,0.70781,0.25694,0.71484,0.36250,0.72344,0.31806,0.72813,0.28611,0.73359,0.25694,0.73438,0.37778,0.74453,0.33333,0.75078,0.30833,0.75703,0.28472,0.71264,0.66588,0.69219,0.51528,105.65,0.9150,live,0.2873,0.1676,130.12,776.35
227472.026826,120.0,0.9879,0.68516,0.44444,0.65156,0.38194,0.63984,0.32083,0.63906,0.26806,0.63906,0.22639,0.66484,0.28194,0.66094,0.23333,0.66094,0.20694,0.66094,0.18056,0.68359,0.27639,0.68281,0.22917,0.68359,0.20000,0.68437,0.17639,0.70078,0.27917,0.70469,0.23611,0.70703,0.20417,0.71016,0.17361,0.71797,0.29306,0.72344,0.24583,0.72656,0.21944,0.73047,0.19306,0.70714,0.62159,0.68516,0.44444,106.54,0.9317,live,0.2722,0.2036,154.69,759.89
227472.094768,120.0,0.0920,0.68516,0.41250,0.65000,0.37500,0.63516,0.31667,0.63516,0.26528,0.63359,0.22361,0.66406,0.25417,0.65938,0.19861,0.65625,0.16111,0.65547,0.12778,0.68594,0.24583,0.68594,0.18472,0.68516,0.14167,0.68437,0.10556,0.70547,0.25417,0.71016,0.19306,0.71172,0.15278,0.71172,0.11667,0.72344,0.27361,0.73281,0.22778,0.73594,0.19583,0.73750,0.16389,0.70274,0.57977,0.68516,0.41250,106.45,0.9514,live,0.2577,0.1913,142.60,745.35
227472.153834,120.0,0.2137,0.68516,0.47500,0.65312,0.44861,0.63750,0.39444,0.63594,0.34444,0.63281,0.30417,0.66953,0.32917,0.66484,0.26806,0.66172,0.23750,0.65859,0.20833,0.69219,0.32778,0.69375,0.26250,0.69219,0.22500,0.68984,0.19167,0.71250,0.34306,0.72266,0.28194,0.72500,0.24444,0.72656,0.21111,0.73125,0.37083,0.74453,0.33056,0.75078,0.30278,0.75391,0.27639,0.69923,0.55882,0.68516,0.47500,98.30,0.9679,live,0.2505,0.2177,158.20,726.68
227472.225420,120.0,0.3762,0.70078,0.66528,0.66563,0.65556,0.64062,0.61667,0.62813,0.58750,0.61875,0.55417,0.66563,0.58611,0.66172,0.53889,0.65938,0.52361,0.65703,0.51528,0.69063,0.58889,0.69297,0.54583,0.69297,0.51944,0.69375,0.49861,0.71172,0.60417,0.72188,0.57361,0.72813,0.56250,0.73203,0.55417,0.72891,0.62500,0.74609,0.60278,0.75859,0.60278,0.76797,0.60556,0.69954,0.58011,0.70078,0.66528,65.27,0.8626,live,0.2365,0.1729,118.69,686.47
227472.291136,120.0,0.4889,0.69531,0.69167,0.66172,0.69583,0.63516,0.66944,0.62031,0.64722,0.60938,0.61944,0.65938,0.63333,0.65781,0.58611,0.65859,0.57917,0.65938,0.58750,0.68672,0.62917,0.69063,0.57917,0.69219,0.56667,0.69453,0.57778,0.71016,0.64028,0.72656,0.61528,0.73984,0.62361,0.74844,0.63889,0.72891,0.66111,0.74766,0.64583,0.76328,0.64861,0.77344,0.65972,0.69869,0.60242,0.69531,0.69167,62.03,0.9558,live,0.2236,0.1649,107.01,648.76
227472.362009,120.0,0.6503,0.67812,0.57917,0.64766,0.55139,0.62891,0.49861,0.62187,0.45417,0.61406,0.41944,0.65703,0.44861,0.65391,0.39861,0.65156,0.36667,0.65156,0.33611,0.67969,0.44583,0.68047,0.38750,0.68125,0.35000,0.68281,0.31806,0.70000,0.45833,0.71172,0.40556,0.71953,0.37222,0.72656,0.34306,0.71719,0.48333,0.73125,0.44444,0.74062,0.41944,0.74922,0.39583,0.69458,0.59777,0.67812,0.57917,90.00,0.9786,live,0.2140,0.1704,108.33,635.71
227472.427761,120.0,0.7577,0.67422,0.49167,0.64453,0.43333,0.63125,0.38194,0.62891,0.33611,0.62656,0.29722,0.65469,0.36389,0.65234,0.31944,0.65391,0.29583,0.65547,0.27222,0.67109,0.36389,0.67422,0.31944,0.67656,0.29444,0.67891,0.27361,0.68750,0.36806,0.69297,0.32639,0.69531,0.29722,0.69844,0.27222,0.70391,0.37639,0.71094,0.33611,0.71484,0.31111,0.71875,0.28889,0.69051,0.57655,0.67422,0.49167,85.59,0.9190,live,0.2074,0.1769,109.87,621.04
227472.495538,120.0,0.9186,0.66797,0.42778,0.63750,0.36944,0.62891,0.31389,0.62813,0.27361,0.62813,0.24028,0.65391,0.29861,0.65312,0.26111,0.65234,0.24028,0.65156,0.21944,0.66719,0.29444,0.66875,0.25833,0.66875,0.23750,0.66875,0.22083,0.68125,0.29583,0.68359,0.25972,0.68359,0.23472,0.68359,0.21389,0.69609,0.30278,0.69922,0.26250,0.70078,0.24167,0.70156,0.22222,0.68600,0.54680,0.66797,0.42778,85.44,0.9384,live,0.1974,0.1518,92.27,608.03
227472.561181,120.0,0.0167,0.66172,0.39861,0.63125,0.35694,0.62109,0.30833,0.62187,0.26667,0.62109,0.23333,0.64609,0.26389,0.64375,0.21667,0.64375,0.18472,0.64375,0.15417,0.66406,0.25833,0.66563,0.21111,0.66641,0.17361,0.66641,0.14028,0.67969,0.26111,0.68359,0.21528,0.68437,0.17917,0.68437,0.14583,0.69453,0.27500,0.70156,0.23194,0.70312,0.20000,0.70391,0.17083,0.68114,0.51716,0.66172,0.39861,90.25,0.9479,live,0.1865,0.1370,82.23,600.05
227472.628480,120.0,0.1586,0.64922,0.44306,0.62109,0.41389,0.61016,0.36806,0.61094,0.32639,0.61172,0.29306,0.63828,0.31528,0.63438,0.26389,0.62969,0.23333,0.62656,0.20694,0.65625,0.30833,0.65703,0.25139,0.65469,0.21528,0.65156,0.18611,0.67266,0.31250,0.67578,0.25972,0.67422,0.22500,0.67188,0.19722,0.68828,0.32500,0.69453,0.28333,0.69453,0.25694,0.69219,0.23472,0.67476,0.50234,0.64922,0.44306,88.37,0.9611,live,0.1774,0.1360,80.47,591.67
227472.689928,120.0,0.2975,0.64375,0.61111,0.61250,0.58611,0.59531,0.53611,0.59062,0.49583,0.58359,0.46389,0.61641,0.47639,0.61328,0.42639,0.60781,0.39722,0.60078,0.37361,0.63438,0.47361,0.63203,0.41528,0.62500,0.37917,0.61719,0.35139,0.65234,0.48472,0.65234,0.43056,0.64844,0.40139,0.64141,0.38056,0.66953,0.50694,0.67891,0.47083,0.68047,0.44583,0.67891,0.42500,0.66856,0.52409,0.64375,0.61111,89.06,0.9872,live,0.1714,0.1442,84.31,584.80
227472.761302,120.0,0.4396,0.65078,0.73750,0.62266,0.73611,0.60156,0.71250,0.58594,0.69444,0.57031,0.67500,0.62344,0.65972,0.61016,0.65556,0.60625,0.68056,0.60313,0.70556,0.64609,0.66667,0.64062,0.65417,0.63438,0.67917,0.63047,0.70833,0.66563,0.68611,0.66953,0.68611,0.66719,0.71944,0.66484,0.74861,0.67812,0.71528,0.68672,0.72639,0.68984,0.75139,0.69141,0.77083,0.66500,0.56677,0.65078,0.73750,59.12,0.9981,live,0.1714,0.1517,84.54,557.19
227472.824148,120.0,0.5641,0.66484,0.72917,0.63203,0.69861,0.60703,0.65694,0.59141,0.62500,0.58125,0.59583,0.63203,0.61389,0.62109,0.57639,0.61250,0.58472,0.60547,0.60556,0.65312,0.61389,0.64844,0.56806,0.64141,0.57639,0.63438,0.59861,0.67266,0.62500,0.67422,0.57222,0.66953,0.58889,0.66250,0.61389,0.68828,0.64722,0.69922,0.62083,0.70156,0.62778,0.70000,0.64167,0.66497,0.59925,0.66484,0.72917,79.86,0.9459,live,0.1714,0.1544,84.56,547.83
227472.893463,120.0,0.7033,0.64766,0.56667,0.62031,0.53472,0.60391,0.48472,0.59688,0.44306,0.59062,0.40556,0.62891,0.43056,0.62969,0.37917,0.62031,0.36250,0.61172,0.36806,0.64844,0.43056,0.65391,0.37361,0.64453,0.35833,0.63359,0.37222,0.66641,0.44306,0.67422,0.38889,0.66719,0.36944,0.65938,0.37361,0.68281,0.46806,0.69453,0.42917,0.69531,0.40417,0.69297,0.39583,0.66151,0.59274,0.64766,0.56667,89.26,0.9764,live,0.1714,0.1494,81.61,546.36
227472.960544,120.0,0.8366,0.65000,0.49861,0.62109,0.44444,0.60703,0.39028,0.60469,0.34306,0.59922,0.30694,0.63125,0.35278,0.62734,0.30972,0.62656,0.28472,0.62578,0.25972,0.64844,0.35000,0.65000,0.30694,0.65078,0.27917,0.65078,0.25556,0.66484,0.35556,0.66875,0.31528,0.67031,0.28333,0.67109,0.25556,0.68047,0.37083,0.68594,0.33194,0.68828,0.30694,0.68984,0.28333,0.65921,0.57391,0.65000,0.49861,94.74,0.9403,live,0.1714,0.1515,83.18,549.01
227473.028008,120.0,0.9494,0.65391,0.44722,0.62344,0.39444,0.61094,0.34028,0.60938,0.29444,0.60391,0.26111,0.63516,0.29444,0.63047,0.25000,0.62891,0.22083,0.62734,0.19306,0.65312,0.28889,0.65469,0.24444,0.65469,0.21389,0.65312,0.18611,0.66875,0.29444,0.67344,0.25417,0.67344,0.22083,0.67266,0.19028,0.68359,0.31250,0.69141,0.27639,0.69453,0.25139,0.69688,0.22500,0.65815,0.54857,0.65391,0.44722,98.53,0.9495,live,0.1660,0.1414,78.36,554.07
227473.094471,120.0,0.0862,0.65703,0.44028,0.62813,0.40278,0.61562,0.34861,0.61484,0.30278,0.61172,0.26806,0.64297,0.29444,0.63906,0.24861,0.63516,0.22361,0.63047,0.19861,0.66250,0.29028,0.66484,0.24306,0.66172,0.21528,0.65547,0.19167,0.67891,0.29722,0.68437,0.25278,0.68281,0.22639,0.67734,0.20417,0.69375,0.31528,0.70391,0.28056,0.70703,0.25694,0.70703,0.23194,0.65792,0.52691,0.65703,0.44028,95.75,0.9614,live,0.1660,0.1410,78.49,556.52
227473.161189,120.0,0.2197,0.65625,0.49306,0.62969,0.46667,0.61875,0.41667,0.61797,0.37361,0.61406,0.33750,0.64609,0.36250,0.64375,0.31389,0.63984,0.29444,0.63516,0.27917,0.66719,0.36250,0.67031,0.31389,0.66875,0.29167,0.66484,0.28056,0.68516,0.37639,0.69219,0.33333,0.69219,0.31389,0.68750,0.30000,0.70078,0.40139,0.71484,0.36944,0.71797,0.34861,0.71562,0.33194,0.65759,0.52014,0.65625,0.49306,88.13,0.9527,live,0.1599,0.1322,73.16,553.20
227473.228014,120.0,0.3715,0.66250,0.67083,0.63438,0.64583,0.61641,0.59861,0.60703,0.56111,0.59766,0.53194,0.63750,0.54861,0.63594,0.50278,0.63438,0.53472,0.63438,0.56667,0.66094,0.55556,0.66328,0.50417,0.66016,0.53889,0.65938,0.57361,0.68281,0.57500,0.68906,0.52639,0.68594,0.55972,0.68359,0.59028,0.70234,0.60000,0.71016,0.57361,0.70703,0.59167,0.70469,0.60972,0.65857,0.55028,0.66250,0.67083,84.92,0.9890,live,0.1552,0.1335,73.16,547.95
227473.292776,120.0,0.4808,0.66875,0.67778,0.63906,0.65556,0.61875,0.60833,0.61016,0.57083,0.60313,0.53889,0.64297,0.55417,0.63906,0.50694,0.63516,0.52639,0.63516,0.55556,0.66406,0.55694,0.66641,0.50278,0.66328,0.53056,0.66172,0.56389,0.68437,0.56806,0.68672,0.51667,0.68437,0.54306,0.68437,0.57222,0.70391,0.58889,0.70937,0.55417,0.70859,0.56944,0.71016,0.59028,0.66061,0.57578,0.66875,0.67778,85.57,0.9802,live,0.1464,0.1062,57.74,543.81
227473.361797,120.0,0.6394,0.65781,0.55139,0.63125,0.51667,0.61875,0.46111,0.61562,0.41667,0.61172,0.38194,0.64766,0.41806,0.64453,0.37917,0.64062,0.35694,0.63672,0.34028,0.66953,0.41944,0.67188,0.37778,0.67031,0.35139,0.66719,0.33472,0.68828,0.43472,0.69531,0.39444,0.69844,0.37083,0.69844,0.35556,0.70312,0.45833,0.71562,0.42917,0.72188,0.40972,0.72578,0.39306,0.66005,0.57090,0.65781,0.55139,89.59,0.9546,live,0.1392,0.1063,57.74,543.05
227473.430724,120.0,0.7526,0.65859,0.48611,0.63203,0.43194,0.62031,0.37639,0.62109,0.33056,0.61875,0.29444,0.64453,0.35000,0.64297,0.30833,0.64297,0.28750,0.64453,0.26528,0.66094,0.35139,0.66406,0.31111,0.66641,0.28889,0.66875,0.26806,0.67656,0.35694,0.68281,0.32083,0.68594,0.29583,0.68984,0.27083,0.69219,0.37083,0.70000,0.33333,0.70391,0.31250,0.70859,0.29028,0.65976,0.55394,0.65859,0.48611,88.25,0.8728,live,0.1316,0.0970,52.51,541.42
227473.494872,120.0,0.9058,0.65781,0.43472,0.62969,0.38333,0.61953,0.32917,0.61953,0.28611,0.61641,0.25278,0.64375,0.29306,0.63984,0.25278,0.63906,0.22917,0.63906,0.20556,0.66094,0.29028,0.66172,0.25000,0.66328,0.22222,0.66406,0.20000,0.67578,0.29583,0.68125,0.25833,0.68437,0.22778,0.68594,0.19861,0.68984,0.30972,0.69766,0.27222,0.70078,0.24722,0.70469,0.22222,0.65937,0.53010,0.65781,0.43472,91.69,0.9632,live,0.1212,0.0742,40.24,542.47
227473.561384,120.0,0.0084,0.65469,0.42083,0.62656,0.38889,0.61406,0.34028,0.61406,0.29861,0.61016,0.26667,0.63984,0.29028,0.63438,0.24444,0.63125,0.21528,0.62891,0.18889,0.65938,0.28611,0.66016,0.23472,0.65859,0.20139,0.65625,0.17361,0.67578,0.29167,0.68203,0.24444,0.68203,0.21528,0.68125,0.18750,0.69063,0.30833,0.70000,0.27361,0.70312,0.24861,0.70469,0.22500,0.65843,0.50825,0.65469,0.42083,88.13,0.9408,live,0.1156,0.0902,48.78,540.83
227473.628350,120.0,0.1626,0.63984,0.46667,0.61641,0.45417,0.60000,0.42222,0.59062,0.39167,0.58281,0.36389,0.61953,0.37222,0.61094,0.32778,0.60313,0.30556,0.59688,0.28472,0.63828,0.36528,0.63594,0.31389,0.63047,0.28611,0.62578,0.26111,0.65703,0.37361,0.66094,0.32639,0.65859,0.30000,0.65469,0.27500,0.67344,0.39306,0.68437,0.35833,0.68750,0.33750,0.68750,0.31528,0.65471,0.49993,0.63984,0.46667,71.17,0.9432,live,0.1156,0.1046,55.13,527.17
227473.691110,120.0,0.2855,0.64219,0.64583,0.61328,0.63889,0.59141,0.60833,0.57734,0.58056,0.56250,0.55556,0.61094,0.57639,0.60234,0.54444,0.59609,0.54444,0.59141,0.55139,0.62969,0.57500,0.62578,0.53750,0.62500,0.53194,0.62422,0.53889,0.64766,0.58611,0.64844,0.55000,0.64844,0.54306,0.64687,0.54167,0.66406,0.60556,0.67578,0.57778,0.68281,0.57083,0.68516,0.57222,0.65221,0.52911,0.64219,0.64583,57.24,0.9822,live,0.1156,0.1102,55.66,505.13
227473.761740,120.0,0.4267,0.65156,0.64028,0.62187,0.61667,0.60078,0.57778,0.58906,0.54444,0.57812,0.51944,0.62266,0.53611,0.61406,0.49861,0.60469,0.48472,0.59453,0.47500,0.64062,0.53333,0.63828,0.49583,0.63203,0.47361,0.62500,0.45694,0.65781,0.54306,0.66406,0.51250,0.66641,0.49306,0.66641,0.47222,0.67422,0.56389,0.68906,0.53889,0.69922,0.52083,0.70703,0.50278,0.65208,0.55134,0.65156,0.64028,73.26,0.9862,live,0.1156,0.1120,55.69,497.26
227473.828490,120.0,0.5597,0.64609,0.51667,0.61953,0.48750,0.60469,0.44028,0.59922,0.40000,0.59219,0.36944,0.62734,0.39444,0.61953,0.35278,0.61406,0.32639,0.60938,0.30139,0.64687,0.38889,0.64375,0.34028,0.64062,0.30833,0.63750,0.28056,0.66484,0.39861,0.66875,0.35000,0.67109,0.31944,0.67188,0.29167,0.68047,0.41806,0.68984,0.38194,0.69609,0.35833,0.70000,0.33611,0.65088,0.54441,0.64609,0.51667,84.21,0.9739,live,0.1156,0.1124,56.01,498.22
227473.895081,120.0,0.6703,0.65156,0.46667,0.62109,0.42083,0.60625,0.37222,0.60313,0.33056,0.59688,0.29722,0.62656,0.32639,0.61953,0.28611,0.61641,0.26111,0.61484,0.23611,0.64375,0.32083,0.64219,0.27917,0.64219,0.25278,0.64219,0.22778,0.65938,0.32500,0.66172,0.28611,0.66328,0.25694,0.66484,0.22778,0.67422,0.33750,0.67891,0.30000,0.68125,0.27639,0.68359,0.25278,0.65102,0.52886,0.65156,0.46667,92.59,0.9502,live,0.1156,0.1038,52.43,505.10
227473.961921,120.0,0.8100,0.65078,0.43056,0.61953,0.39444,0.60391,0.34722,0.60078,0.30417,0.59531,0.27361,0.62344,0.29583,0.61641,0.25139,0.61094,0.22222,0.60703,0.19444,0.64062,0.28472,0.63828,0.23750,0.63438,0.20417,0.62969,0.17361,0.65703,0.28750,0.65859,0.24167,0.65703,0.20972,0.65391,0.17917,0.67266,0.30139,0.67812,0.26389,0.67969,0.23889,0.67969,0.21250,0.65097,0.50920,0.65078,0.43056,92.29,0.9370,live,0.1091,0.0793,40.51,510.94
227474.028140,120.0,0.9439,0.65000,0.44444,0.62109,0.41528,0.60625,0.36944,0.60234,0.32778,0.59609,0.29583,0.62656,0.31667,0.61875,0.27222,0.61406,0.24444,0.60859,0.21806,0.64453,0.30972,0.64141,0.25833,0.63750,0.22639,0.63281,0.19861,0.66016,0.31389,0.66250,0.26667,0.66094,0.23472,0.65781,0.20556,0.67500,0.32778,0.68125,0.29028,0.68281,0.26389,0.68203,0.24028,0.65078,0.49625,0.65000,0.44444,86.61,0.9494,live,0.1091,0.0842,43.10,511.98
227474.094976,120.0,0.0756,0.64141,0.49583,0.61797,0.47917,0.60391,0.44167,0.59844,0.40694,0.59141,0.37639,0.62578,0.39167,0.61641,0.35000,0.61016,0.33056,0.60313,0.31250,0.64375,0.38750,0.64375,0.34167,0.63750,0.31806,0.63047,0.29583,0.66016,0.39583,0.66563,0.35556,0.66250,0.33194,0.65703,0.30972,0.67500,0.41667,0.68516,0.38750,0.68672,0.36944,0.68437,0.35139,0.64890,0.49617,0.64141,0.49583,73.15,0.9451,live,0.1043,0.0826,41.56,503.21
227474.162091,120.0,0.2292,0.64844,0.68611,0.61875,0.66389,0.59922,0.61667,0.58828,0.58194,0.57969,0.55139,0.62344,0.58056,0.62656,0.53472,0.62109,0.55278,0.61641,0.58056,0.64297,0.59028,0.64453,0.53611,0.63750,0.55694,0.63203,0.58472,0.66094,0.60972,0.66641,0.55556,0.66172,0.57917,0.65703,0.60556,0.67656,0.63611,0.68594,0.60833,0.68594,0.61806,0.68281,0.63056,0.64881,0.53415,0.64844,0.68611,70.41,0.9818,live,0.1043,0.0819,40.44,493.52
227474.227407,120.0,0.3366,0.65000,0.68889,0.62266,0.65972,0.60703,0.61111,0.60156,0.57222,0.59688,0.54028,0.63203,0.56806,0.62813,0.53472,0.62187,0.55417,0.61719,0.58056,0.65312,0.57222,0.65781,0.52222,0.65156,0.54028,0.64609,0.56944,0.67188,0.59167,0.68359,0.54306,0.67891,0.56528,0.67188,0.59167,0.68828,0.62083,0.70312,0.59861,0.70312,0.60278,0.70000,0.60972,0.64905,0.56510,0.65000,0.68889,81.20,0.9926,live,0.1043,0.1019,50.21,492.76
227474.293265,120.0,0.4880,0.65234,0.57361,0.62734,0.53611,0.61484,0.47917,0.61172,0.43611,0.60781,0.40000,0.64219,0.43750,0.63750,0.40000,0.63047,0.38333,0.62266,0.37917,0.66172,0.43472,0.66641,0.39167,0.66250,0.36806,0.65234,0.36528,0.67891,0.44722,0.68516,0.40417,0.68281,0.38333,0.67578,0.37639,0.69219,0.46944,0.70234,0.44028,0.70469,0.41944,0.70234,0.40556,0.64971,0.56680,0.65234,0.57361,89.57,0.9761,live,0.1043,0.1024,51.03,498.12
