timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
747.322436,120.0,0.1686,0.67344,0.70139,0.64453,0.63889,0.64219,0.56389,0.65078,0.50833,0.65703,0.46528,0.68594,0.50833,0.68906,0.44444,0.69219,0.40278,0.69766,0.36944,0.71172,0.51389,0.72266,0.44306,0.72969,0.39861,0.73672,0.36111,0.73281,0.53333,0.75078,0.46806,0.76250,0.42500,0.77109,0.38750,0.75000,0.56528,0.77031,0.51667,0.78281,0.48333,0.79219,0.45139,0.67819,0.73261,0.67344,0.70139,128.45,0.9577,live,0.0434,0.0665,52.18,784.72
747.390907,120.0,0.3157,0.63125,0.72917,0.60234,0.67639,0.59531,0.60694,0.59453,0.55139,0.58906,0.51250,0.62891,0.53750,0.62187,0.46806,0.61719,0.42778,0.61484,0.39583,0.64922,0.53056,0.64844,0.45139,0.64687,0.40556,0.64609,0.36944,0.66641,0.53889,0.67266,0.46667,0.67500,0.42222,0.67812,0.38750,0.68125,0.55972,0.69453,0.51111,0.70234,0.49167,0.70859,0.48056,0.66880,0.73192,0.63125,0.72917,122.38,0.9534,live,0.0434,0.0595,46.35,778.66
747.460873,120.0,0.4661,0.58984,0.76528,0.55469,0.71667,0.53750,0.64722,0.53047,0.59028,0.52266,0.54861,0.56563,0.57083,0.54922,0.50556,0.53984,0.46667,0.53203,0.43194,0.58516,0.56111,0.57500,0.48333,0.56563,0.43750,0.55781,0.40000,0.60391,0.56528,0.60078,0.49167,0.59531,0.44444,0.58984,0.40278,0.62109,0.58333,0.62422,0.52500,0.62500,0.48611,0.62422,0.44861,0.65301,0.73859,0.58984,0.76528,124.76,0.9559,live,0.0434,0.0571,44.29,775.05
747.528826,120.0,0.5836,0.58047,0.75417,0.54453,0.70972,0.52578,0.63889,0.52109,0.58056,0.51641,0.53611,0.55781,0.56389,0.54531,0.50278,0.53594,0.46389,0.52969,0.42778,0.58125,0.55278,0.57500,0.48056,0.56875,0.43472,0.56250,0.39444,0.60313,0.55694,0.60234,0.48611,0.59844,0.44028,0.59375,0.39861,0.62344,0.57361,0.62734,0.51528,0.62891,0.47778,0.62891,0.44167,0.63850,0.74171,0.58047,0.75417,127.62,0.9713,live,0.0495,0.0771,59.67,773.93
747.594087,120.0,0.7314,0.61953,0.71806,0.58359,0.66528,0.57031,0.58889,0.57109,0.52778,0.57188,0.48472,0.60938,0.52361,0.60547,0.45972,0.60078,0.41806,0.59531,0.38333,0.63359,0.51667,0.63672,0.44583,0.63516,0.40000,0.63203,0.36111,0.65469,0.52639,0.66484,0.45833,0.66719,0.41528,0.66797,0.37778,0.67422,0.54722,0.68984,0.50694,0.69844,0.48750,0.70391,0.47083,0.63471,0.73698,0.61953,0.71806,128.24,0.9633,live,0.0554,0.0827,63.97,773.40
747.663580,120.0,0.8712,0.67891,0.69306,0.64375,0.63056,0.63438,0.55417,0.63828,0.49306,0.64375,0.44583,0.67266,0.50139,0.67578,0.43333,0.67734,0.39028,0.68203,0.35417,0.69531,0.49722,0.70312,0.42361,0.70937,0.37500,0.71641,0.33750,0.71719,0.50833,0.72891,0.43611,0.73281,0.39028,0.73672,0.35556,0.73906,0.52917,0.75625,0.47361,0.76641,0.43889,0.77578,0.40694,0.64355,0.72819,0.67891,0.69306,127.25,0.9837,live,0.0554,0.0799,61.69,772.21
747.727602,120.0,0.9970,0.70937,0.67917,0.67891,0.60694,0.67188,0.53194,0.68047,0.47361,0.69063,0.43472,0.71719,0.49028,0.72422,0.42222,0.72891,0.38056,0.73594,0.34306,0.74375,0.49722,0.75781,0.42639,0.76719,0.38056,0.77500,0.33889,0.76484,0.51806,0.78516,0.45417,0.79688,0.41528,0.80703,0.37917,0.78281,0.55000,0.80469,0.50417,0.81797,0.47639,0.82969,0.44722,0.65671,0.71839,0.70937,0.67917,125.29,0.9359,live,0.0554,0.0801,61.68,769.75
747.795349,120.0,0.1146,0.69063,0.66667,0.66172,0.60417,0.65625,0.53056,0.66563,0.47222,0.67344,0.42778,0.70156,0.48333,0.70547,0.41389,0.70937,0.37222,0.71562,0.33750,0.72734,0.48889,0.73984,0.41528,0.74766,0.36944,0.75469,0.33333,0.74844,0.50694,0.76719,0.44306,0.77812,0.40139,0.78750,0.36806,0.76641,0.53611,0.78828,0.49306,0.80156,0.46389,0.81250,0.43750,0.66350,0.70804,0.69063,0.66667,123.86,0.9695,live,0.0600,0.0810,62.10,766.56
747.865040,120.0,0.2558,0.64922,0.69583,0.61953,0.64167,0.61016,0.57222,0.61016,0.51389,0.60781,0.47083,0.64531,0.50556,0.64062,0.43889,0.63828,0.39722,0.63828,0.36111,0.66641,0.50000,0.66719,0.42361,0.66953,0.37639,0.67109,0.33750,0.68750,0.50694,0.69531,0.43472,0.70078,0.38750,0.70625,0.34861,0.70781,0.52917,0.72969,0.47778,0.74375,0.44028,0.75469,0.40694,0.66064,0.70560,0.64922,0.69583,125.77,0.9499,live,0.0600,0.0803,61.43,765.13
747.930443,120.0,0.3880,0.61719,0.72917,0.57969,0.68333,0.56094,0.61250,0.55547,0.55139,0.54844,0.50556,0.59141,0.53333,0.57734,0.47083,0.56953,0.43194,0.56406,0.39861,0.61406,0.52361,0.60391,0.44861,0.59766,0.40139,0.59219,0.36528,0.63516,0.53056,0.63203,0.46111,0.63047,0.41389,0.62813,0.37361,0.65547,0.55000,0.66094,0.49306,0.66328,0.45556,0.66406,0.41806,0.65195,0.71031,0.61719,0.72917,128.43,0.9600,live,0.0600,0.0663,50.80,765.79
747.990864,120.0,0.5075,0.61484,0.71806,0.57891,0.66667,0.56250,0.59722,0.56016,0.53750,0.55859,0.49444,0.59609,0.52778,0.58750,0.46389,0.57969,0.42639,0.57500,0.39167,0.62031,0.51944,0.61797,0.44444,0.61406,0.39861,0.61094,0.35833,0.64219,0.52361,0.64609,0.45278,0.64531,0.40833,0.64297,0.36944,0.66328,0.54167,0.67109,0.48611,0.67500,0.45000,0.67578,0.41667,0.64453,0.71186,0.61484,0.71806,127.54,0.9608,live,0.0600,0.0663,50.80,765.72
748.060475,120.0,0.6642,0.65547,0.69444,0.62266,0.63472,0.61172,0.55694,0.61328,0.49583,0.61562,0.45000,0.64922,0.50000,0.64844,0.43194,0.64766,0.38889,0.64844,0.35278,0.67109,0.49583,0.67578,0.41944,0.67969,0.37361,0.68359,0.33472,0.69297,0.50694,0.70234,0.42778,0.70781,0.38333,0.71250,0.34722,0.71562,0.53056,0.73594,0.48056,0.74766,0.44583,0.75781,0.41667,0.64672,0.70838,0.65547,0.69444,128.33,0.9801,live,0.0600,0.0589,45.09,766.23
748.127666,120.0,0.7972,0.69453,0.68056,0.66484,0.61111,0.65781,0.53333,0.66484,0.47083,0.67578,0.42639,0.70469,0.48611,0.70937,0.41389,0.71328,0.37083,0.71797,0.33472,0.73125,0.49167,0.74453,0.41528,0.75234,0.36806,0.75938,0.33056,0.75313,0.51250,0.77266,0.44583,0.78516,0.40556,0.79531,0.37222,0.77109,0.54444,0.79453,0.49861,0.80859,0.47083,0.82031,0.44444,0.65628,0.70281,0.69453,0.68056,129.47,0.9672,live,0.0600,0.0603,46.28,767.51
748.194209,120.0,0.9121,0.69375,0.67361,0.66563,0.60694,0.66172,0.52917,0.67188,0.46944,0.68125,0.42639,0.70859,0.48333,0.71406,0.41250,0.71875,0.36944,0.72500,0.33333,0.73516,0.49028,0.75078,0.41667,0.75938,0.36944,0.76719,0.33194,0.75703,0.51111,0.77812,0.44722,0.79063,0.40417,0.80078,0.36528,0.77422,0.54444,0.79766,0.49861,0.81250,0.46806,0.82500,0.43889,0.66377,0.69697,0.69375,0.67361,128.54,0.9629,live,0.0600,0.0446,34.28,767.95
748.263929,120.0,0.0465,0.65859,0.70139,0.62578,0.63889,0.61719,0.56250,0.62266,0.50000,0.62500,0.45278,0.65547,0.50000,0.65547,0.42639,0.65703,0.38194,0.66094,0.34583,0.67969,0.49583,0.68594,0.41389,0.69141,0.36389,0.69688,0.32778,0.70234,0.50972,0.71562,0.43056,0.72656,0.38194,0.73594,0.34583,0.72344,0.53750,0.74375,0.48611,0.75625,0.45000,0.76562,0.41806,0.66274,0.69786,0.65859,0.70139,132.71,0.9650,live,0.0600,0.0377,29.06,771.35
748.329580,120.0,0.1780,0.62109,0.73056,0.58359,0.67639,0.56875,0.60139,0.56641,0.53889,0.56250,0.49028,0.60234,0.52222,0.59062,0.45278,0.58359,0.41111,0.57969,0.37361,0.62656,0.51528,0.62266,0.43750,0.61953,0.38750,0.61562,0.34861,0.64766,0.52222,0.65000,0.45278,0.65156,0.40556,0.65234,0.36389,0.66563,0.54306,0.67344,0.48611,0.67734,0.44861,0.67891,0.41250,0.65441,0.70440,0.62109,0.73056,134.00,0.9577,live,0.0555,0.0347,26.87,775.27
748.392350,120.0,0.3023,0.61016,0.72222,0.56953,0.67639,0.54922,0.60556,0.54609,0.54444,0.54375,0.49722,0.58437,0.52778,0.57344,0.46250,0.56641,0.42361,0.56094,0.38750,0.60938,0.51806,0.60547,0.44167,0.60078,0.39583,0.59609,0.35694,0.63281,0.52361,0.63516,0.45000,0.63438,0.40417,0.63203,0.36250,0.65469,0.54167,0.66250,0.48750,0.66484,0.45000,0.66641,0.41528,0.64556,0.70796,0.61016,0.72222,130.84,0.9640,live,0.0555,0.0346,26.87,776.44
748.459393,120.0,0.4554,0.64375,0.69167,0.60781,0.63194,0.59375,0.56250,0.59297,0.50139,0.59609,0.45417,0.63359,0.49861,0.63047,0.43194,0.62734,0.38889,0.62578,0.35000,0.65781,0.49444,0.66172,0.41944,0.66172,0.37083,0.66250,0.32917,0.68125,0.50417,0.69219,0.43194,0.69688,0.38889,0.70078,0.35278,0.70234,0.52639,0.72266,0.47778,0.73438,0.44722,0.74375,0.42222,0.64520,0.70470,0.64375,0.69167,128.41,0.9672,live,0.0555,0.0346,26.87,775.72
748.530339,120.0,0.5967,0.69531,0.66667,0.66250,0.60000,0.65312,0.52361,0.65781,0.46111,0.66484,0.41667,0.69688,0.47778,0.70000,0.40556,0.70234,0.36111,0.70703,0.32361,0.72266,0.47917,0.73281,0.40139,0.73984,0.35278,0.74687,0.31389,0.74531,0.49583,0.76250,0.42500,0.77344,0.38472,0.78281,0.35278,0.76406,0.52361,0.78516,0.47778,0.79844,0.44861,0.80937,0.42361,0.65522,0.69710,0.69531,0.66667,125.77,0.9668,live,0.0555,0.0347,26.87,773.19
748.596494,120.0,0.7274,0.71641,0.66111,0.68750,0.58611,0.68359,0.51250,0.69453,0.45278,0.70625,0.41111,0.73047,0.47083,0.73750,0.40278,0.74375,0.35972,0.75078,0.32222,0.75781,0.48056,0.77344,0.40833,0.78359,0.36250,0.79219,0.32222,0.77969,0.50278,0.80156,0.43889,0.81484,0.39861,0.82656,0.36111,0.79766,0.53750,0.82188,0.49444,0.83672,0.46528,0.84844,0.43611,0.66746,0.68990,0.71641,0.66111,128.48,0.9377,live,0.0555,0.0407,31.45,772.91
748.663461,120.0,0.8437,0.68594,0.65694,0.65938,0.59028,0.65625,0.51528,0.66563,0.45833,0.67422,0.41250,0.70156,0.46667,0.70625,0.39722,0.71094,0.35417,0.71719,0.31806,0.72734,0.47361,0.74141,0.40139,0.75000,0.35278,0.75859,0.31250,0.74844,0.49583,0.77187,0.43194,0.78516,0.38889,0.79531,0.35139,0.76641,0.52917,0.79141,0.48333,0.80625,0.45278,0.81875,0.42222,0.67115,0.68331,0.68594,0.65694,128.30,0.9686,live,0.0555,0.0488,37.67,772.54
748.727602,120.0,0.9721,0.64219,0.68333,0.61641,0.62917,0.61094,0.56111,0.60859,0.50139,0.60234,0.45694,0.63984,0.49444,0.63516,0.41944,0.63203,0.37500,0.63047,0.34028,0.66094,0.49028,0.66250,0.40833,0.66406,0.36250,0.66406,0.32361,0.67969,0.50139,0.69063,0.42917,0.69609,0.38333,0.70078,0.34306,0.69688,0.52917,0.71562,0.49444,0.72344,0.47917,0.72734,0.46806,0.66536,0.68331,0.64219,0.68333,121.37,0.8871,live,0.0555,0.0491,37.67,767.22
