timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
808.954012,120.0,0.4759,0.77344,0.70000,0.73516,0.63611,0.71641,0.56389,0.72109,0.49722,0.73359,0.45556,0.75234,0.50417,0.75938,0.43333,0.76641,0.39306,0.77344,0.35556,0.77891,0.50694,0.78906,0.43056,0.79688,0.38750,0.80391,0.34583,0.80078,0.52361,0.81250,0.45278,0.82109,0.41111,0.82812,0.37222,0.82344,0.55278,0.83828,0.50278,0.84844,0.47222,0.85781,0.44028,0.70527,0.70781,0.77344,0.70000,126.01,0.8348,live,0.0565,0.0809,61.75,763.43
809.018822,120.0,0.5868,0.78047,0.69444,0.74297,0.63056,0.72734,0.55972,0.73438,0.49306,0.74687,0.44861,0.76406,0.50139,0.77109,0.43056,0.77969,0.39028,0.78906,0.35417,0.79063,0.50556,0.80078,0.43194,0.81016,0.38889,0.81875,0.34861,0.81250,0.52500,0.82578,0.45694,0.83516,0.41528,0.84453,0.37778,0.83359,0.55694,0.85000,0.50694,0.86094,0.47639,0.87031,0.44583,0.72031,0.70513,0.78047,0.69444,123.72,0.8561,live,0.0653,0.1054,80.19,760.90
809.088721,120.0,0.7231,0.77109,0.68750,0.73359,0.62500,0.71641,0.55278,0.72344,0.48889,0.73516,0.44722,0.75313,0.49861,0.76016,0.42917,0.76719,0.38750,0.77500,0.34861,0.77969,0.50278,0.78984,0.42639,0.79844,0.38194,0.80703,0.34028,0.80078,0.51806,0.81406,0.44722,0.82344,0.40556,0.83203,0.36806,0.82266,0.54722,0.83984,0.49722,0.85078,0.46667,0.86172,0.43611,0.73047,0.70161,0.77109,0.68750,121.92,0.8470,live,0.0755,0.1220,92.40,757.37
809.156580,120.0,0.8598,0.74766,0.68333,0.70703,0.62639,0.68906,0.55278,0.69375,0.48889,0.70156,0.44861,0.72578,0.49444,0.72891,0.42222,0.73359,0.37778,0.73906,0.34028,0.75234,0.49306,0.76094,0.41528,0.76719,0.36806,0.77266,0.32639,0.77500,0.50694,0.78672,0.43472,0.79375,0.39028,0.80000,0.35278,0.79766,0.53472,0.81328,0.48194,0.82422,0.44861,0.83359,0.41806,0.73391,0.69795,0.74766,0.68333,124.28,0.8682,live,0.0849,0.1275,96.42,755.97
809.223461,120.0,0.9971,0.71250,0.68611,0.67188,0.62917,0.65391,0.55417,0.65703,0.49028,0.66250,0.44444,0.68750,0.49028,0.68750,0.41806,0.68984,0.37500,0.69453,0.33611,0.71484,0.48750,0.72109,0.40694,0.72500,0.35694,0.72891,0.31528,0.73906,0.49861,0.75078,0.42361,0.75625,0.37500,0.76094,0.33472,0.76328,0.52222,0.77812,0.46806,0.78672,0.43333,0.79375,0.39861,0.72963,0.69558,0.71250,0.68611,130.51,0.9018,live,0.0925,0.1273,96.65,759.22
809.289877,120.0,0.1208,0.67266,0.69583,0.62969,0.64028,0.61250,0.56806,0.61641,0.50278,0.61797,0.45278,0.64609,0.49861,0.64141,0.42778,0.64062,0.38194,0.64062,0.34167,0.67188,0.49167,0.67266,0.41250,0.67344,0.36111,0.67500,0.31806,0.69609,0.50139,0.70078,0.42222,0.70469,0.37361,0.70859,0.33056,0.72188,0.52361,0.73516,0.46806,0.74375,0.43194,0.75078,0.39722,0.71823,0.69563,0.67266,0.69583,132.69,0.8925,live,0.0976,0.1209,92.34,763.65
809.357693,120.0,0.2578,0.63750,0.71111,0.59219,0.66528,0.57188,0.59306,0.57188,0.52500,0.57188,0.47361,0.60469,0.51111,0.59609,0.44167,0.59141,0.39861,0.58828,0.35972,0.63125,0.50139,0.62813,0.42222,0.62500,0.37083,0.62266,0.32778,0.65547,0.50833,0.65781,0.43056,0.65859,0.38056,0.65938,0.33750,0.67969,0.52917,0.68672,0.46667,0.69141,0.42639,0.69531,0.38889,0.70209,0.69873,0.63750,0.71111,134.95,0.9283,live,0.0976,0.1201,92.34,769.17
809.425537,120.0,0.3941,0.61797,0.71944,0.57266,0.68194,0.54766,0.60972,0.54375,0.54306,0.54297,0.49167,0.57891,0.52500,0.56797,0.45694,0.56016,0.41528,0.55469,0.37639,0.60469,0.51111,0.59922,0.43194,0.59375,0.38194,0.58906,0.33750,0.62891,0.51667,0.62813,0.44028,0.62578,0.39028,0.62266,0.34444,0.65391,0.53611,0.66016,0.47500,0.66328,0.43333,0.66484,0.39167,0.68526,0.70287,0.61797,0.71944,133.93,0.9638,live,0.0976,0.0816,63.10,773.30
809.485732,120.0,0.5103,0.61875,0.71389,0.57500,0.67222,0.55078,0.60139,0.54531,0.53611,0.54453,0.48611,0.58047,0.51944,0.56953,0.45139,0.56250,0.41111,0.55703,0.37222,0.60625,0.50694,0.60078,0.42778,0.59531,0.37778,0.59062,0.33194,0.63047,0.51111,0.62969,0.43333,0.62734,0.38472,0.62344,0.34028,0.65547,0.53056,0.66250,0.46944,0.66563,0.42778,0.66641,0.38750,0.67196,0.70508,0.61875,0.71389,133.66,0.9527,live,0.0976,0.1029,79.95,776.74
809.555499,120.0,0.6511,0.63750,0.70000,0.59297,0.65556,0.57031,0.58611,0.56641,0.52222,0.56563,0.46944,0.60234,0.50556,0.59297,0.43611,0.58828,0.39444,0.58516,0.35417,0.62813,0.49444,0.62500,0.41528,0.62187,0.36528,0.61875,0.32222,0.65312,0.50000,0.65391,0.42222,0.65312,0.37500,0.65156,0.33194,0.67734,0.51944,0.68437,0.45694,0.68828,0.41806,0.69141,0.38056,0.66507,0.70406,0.63750,0.70000,132.93,0.9267,live,0.0976,0.1134,88.38,779.24
809.624346,120.0,0.7929,0.66563,0.68194,0.62187,0.63750,0.59922,0.56944,0.59688,0.50278,0.59844,0.45278,0.63359,0.49167,0.62813,0.42083,0.62578,0.37778,0.62422,0.33750,0.66016,0.48194,0.66016,0.40139,0.66016,0.35278,0.66016,0.30833,0.68516,0.49028,0.68828,0.41111,0.69063,0.36389,0.69219,0.32083,0.71016,0.51250,0.71953,0.45417,0.72422,0.41667,0.72734,0.38194,0.66518,0.69964,0.66563,0.68194,130.24,0.9107,live,0.0976,0.1134,88.38,779.51
809.692038,120.0,0.9253,0.70000,0.67639,0.65625,0.62361,0.63516,0.55000,0.63359,0.48333,0.63906,0.43472,0.67031,0.48056,0.66797,0.40694,0.66875,0.36389,0.67109,0.32361,0.69688,0.47500,0.70000,0.39444,0.70234,0.34583,0.70547,0.30278,0.72109,0.48611,0.72813,0.40694,0.73281,0.36250,0.73828,0.32083,0.74609,0.50833,0.75859,0.45417,0.76719,0.41806,0.77500,0.38194,0.67214,0.69499,0.70000,0.67639,131.19,0.8603,live,0.0976,0.1133,88.41,780.42
809.758246,120.0,0.0653,0.73203,0.66806,0.68984,0.60556,0.66797,0.53194,0.66641,0.46667,0.67734,0.42222,0.70625,0.47222,0.70703,0.39861,0.71094,0.35556,0.71562,0.31667,0.73359,0.47083,0.74062,0.39167,0.74609,0.34444,0.75156,0.30139,0.75781,0.48472,0.76797,0.41250,0.77422,0.36667,0.77969,0.32639,0.78125,0.50972,0.79531,0.45833,0.80469,0.42361,0.81250,0.38889,0.68412,0.68960,0.73203,0.66806,129.20,0.8451,live,0.0976,0.1069,83.38,779.79
809.823506,120.0,0.1763,0.75078,0.65972,0.71094,0.59444,0.69375,0.52083,0.69844,0.45417,0.71250,0.41250,0.73203,0.46667,0.73516,0.39444,0.74141,0.35139,0.74844,0.31389,0.75859,0.47083,0.76797,0.39167,0.77578,0.34583,0.78281,0.30417,0.78047,0.48750,0.79375,0.41389,0.80234,0.36944,0.81094,0.33056,0.80391,0.51806,0.81953,0.46528,0.83047,0.43194,0.83984,0.40000,0.69745,0.68363,0.75078,0.65972,124.79,0.8524,live,0.0976,0.0899,69.78,776.07
809.890382,120.0,0.3103,0.75625,0.65556,0.71797,0.58889,0.70156,0.51806,0.70703,0.45278,0.72109,0.41111,0.73984,0.46667,0.74531,0.39583,0.75234,0.35417,0.76094,0.31667,0.76719,0.47083,0.77656,0.39444,0.78516,0.34861,0.79375,0.30833,0.78906,0.48889,0.80234,0.41667,0.81094,0.37361,0.81953,0.33472,0.81172,0.51806,0.82812,0.46667,0.83906,0.43472,0.84922,0.40278,0.70921,0.67801,0.75625,0.65556,123.08,0.8389,live,0.0976,0.0775,59.77,771.56
809.956279,120.0,0.4420,0.74609,0.65417,0.70781,0.58889,0.69063,0.51667,0.69531,0.45278,0.70781,0.41389,0.72969,0.46528,0.73281,0.39306,0.73984,0.35139,0.74766,0.31389,0.75625,0.46806,0.76562,0.39167,0.77344,0.34444,0.78047,0.30278,0.77891,0.48472,0.79219,0.41250,0.80156,0.36944,0.81016,0.33056,0.80078,0.51528,0.81875,0.46389,0.82969,0.43056,0.83984,0.39861,0.71659,0.67324,0.74609,0.65417,123.04,0.8410,live,0.0976,0.0910,69.82,767.56
810.024658,120.0,0.5817,0.72188,0.65556,0.68203,0.59583,0.66406,0.52222,0.66719,0.45694,0.67500,0.41250,0.70078,0.46111,0.70234,0.38750,0.70703,0.34583,0.71328,0.30833,0.72813,0.46111,0.73594,0.38333,0.74141,0.33611,0.74609,0.29306,0.75234,0.47500,0.76484,0.40278,0.77109,0.35694,0.77734,0.31806,0.77578,0.50417,0.79219,0.45000,0.80312,0.41667,0.81172,0.38333,0.71765,0.66971,0.72188,0.65556,128.17,0.8726,live,0.0976,0.0937,71.96,767.74
810.092639,120.0,0.7182,0.69141,0.65417,0.64922,0.59861,0.62891,0.52778,0.63125,0.46111,0.63672,0.41389,0.66172,0.45833,0.66016,0.38472,0.66172,0.34167,0.66406,0.30278,0.68906,0.45417,0.69297,0.37222,0.69531,0.32222,0.69766,0.27917,0.71328,0.46528,0.72266,0.38750,0.72734,0.33889,0.73047,0.29722,0.73906,0.48889,0.75547,0.43194,0.76406,0.39583,0.77109,0.35972,0.71240,0.66660,0.69141,0.65417,131.30,0.8767,live,0.0976,0.0941,72.50,770.15
810.157875,120.0,0.8476,0.65703,0.65833,0.61328,0.60694,0.59219,0.53750,0.59219,0.47222,0.59375,0.42222,0.62266,0.46250,0.61641,0.39167,0.61250,0.34861,0.61094,0.30833,0.65000,0.45417,0.64922,0.37361,0.64687,0.32361,0.64453,0.28056,0.67422,0.46111,0.67812,0.38333,0.67891,0.33333,0.67891,0.29028,0.69922,0.48056,0.70859,0.41806,0.71406,0.37778,0.71797,0.34028,0.70132,0.66494,0.65703,0.65833,133.19,0.8859,live,0.0976,0.0926,71.65,773.63
810.224945,120.0,0.9819,0.62813,0.66944,0.58203,0.62917,0.55703,0.55833,0.55469,0.49028,0.55234,0.44167,0.58437,0.47361,0.57422,0.40694,0.56797,0.36667,0.56328,0.32917,0.61016,0.46111,0.60469,0.38194,0.59922,0.33333,0.59375,0.29306,0.63516,0.46389,0.63438,0.38750,0.63203,0.33889,0.62891,0.29722,0.66094,0.48194,0.66797,0.42222,0.67109,0.38194,0.67188,0.34167,0.68668,0.66584,0.62813,0.66944,135.76,0.9312,live,0.0976,0.0798,62.13,778.54
810.291257,120.0,0.1059,0.61250,0.67639,0.56641,0.64583,0.53828,0.58194,0.53125,0.51667,0.52734,0.46389,0.56641,0.49306,0.55234,0.42639,0.54375,0.38611,0.53594,0.34722,0.59062,0.47639,0.58203,0.39861,0.57422,0.35000,0.56719,0.30694,0.61406,0.47917,0.61016,0.40278,0.60547,0.35417,0.60000,0.30833,0.63906,0.49306,0.64375,0.43333,0.64531,0.39028,0.64609,0.34861,0.67185,0.66795,0.61250,0.67639,130.15,0.9587,live,0.0976,0.0802,62.49,778.82
810.356046,120.0,0.2350,0.61953,0.67917,0.57422,0.64306,0.54766,0.57500,0.54141,0.50972,0.53828,0.46111,0.57578,0.49306,0.56328,0.42639,0.55469,0.38750,0.54844,0.35000,0.60000,0.47917,0.59297,0.40000,0.58594,0.35139,0.58047,0.30972,0.62500,0.48056,0.62109,0.40278,0.61641,0.35417,0.61172,0.31111,0.65000,0.49444,0.65391,0.43472,0.65547,0.39444,0.65547,0.35556,0.66138,0.67020,0.61953,0.67917,131.25,0.9549,live,0.0976,0.0951,74.17,779.86
810.419571,120.0,0.3615,0.64062,0.67361,0.59688,0.63472,0.57344,0.56667,0.56875,0.50278,0.56641,0.45139,0.60234,0.48750,0.59219,0.41806,0.58594,0.37778,0.58125,0.33889,0.62813,0.47361,0.62266,0.39306,0.61797,0.34583,0.61328,0.30417,0.65234,0.47778,0.65156,0.40000,0.64922,0.35278,0.64609,0.30972,0.67656,0.49444,0.68281,0.43472,0.68750,0.39583,0.69063,0.35972,0.65723,0.67088,0.64062,0.67361,129.91,0.9293,live,0.0976,0.1007,78.49,779.81
810.489088,120.0,0.5001,0.67266,0.67778,0.62891,0.63333,0.60469,0.56250,0.60156,0.49722,0.60234,0.44722,0.63828,0.48611,0.63203,0.41528,0.62969,0.37083,0.62813,0.33056,0.66484,0.47500,0.66328,0.39444,0.66250,0.34583,0.66172,0.30417,0.68984,0.48333,0.69219,0.40278,0.69453,0.35556,0.69609,0.31250,0.71562,0.50556,0.72422,0.45000,0.72891,0.41250,0.73203,0.37639,0.66032,0.67226,0.67266,0.67778,131.71,0.9036,live,0.0976,0.0997,77.90,781.06
810.556102,120.0,0.6324,0.71094,0.68889,0.66797,0.63889,0.64453,0.56528,0.64297,0.49861,0.64766,0.44861,0.67969,0.49167,0.67656,0.42083,0.67656,0.37778,0.67891,0.33750,0.70625,0.48333,0.70859,0.40278,0.71016,0.35417,0.71250,0.31111,0.73125,0.49306,0.73828,0.41528,0.74297,0.36944,0.74687,0.32917,0.75625,0.51528,0.76797,0.45972,0.77656,0.42500,0.78359,0.39028,0.67044,0.67558,0.71094,0.68889,133.23,0.9003,live,0.0976,0.0992,77.71,783.26
810.624608,120.0,0.7720,0.74375,0.69306,0.70234,0.63750,0.67969,0.56250,0.67891,0.49444,0.68516,0.44722,0.71719,0.49306,0.71641,0.42222,0.71953,0.38056,0.72500,0.34306,0.74375,0.49028,0.75000,0.41111,0.75547,0.36528,0.76094,0.32361,0.76719,0.50278,0.77734,0.42917,0.78438,0.38750,0.79063,0.34861,0.79063,0.52917,0.80469,0.47778,0.81484,0.44444,0.82344,0.41250,0.68510,0.67908,0.74375,0.69306,130.97,0.8345,live,0.0976,0.0995,78.00,783.57
810.691234,120.0,0.9068,0.76094,0.69444,0.72188,0.63611,0.70547,0.56389,0.71016,0.49583,0.72109,0.45000,0.74141,0.49861,0.74531,0.42639,0.75000,0.38333,0.75625,0.34583,0.76797,0.50000,0.77656,0.42083,0.78438,0.37500,0.79063,0.33472,0.79063,0.51528,0.80234,0.44028,0.81172,0.39722,0.81953,0.35833,0.81328,0.54583,0.82891,0.49167,0.83984,0.45972,0.84922,0.42639,0.70027,0.68215,0.76094,0.69444,126.95,0.8553,live,0.0976,0.0918,71.69,780.94
810.758490,120.0,0.0292,0.76406,0.69583,0.72656,0.63472,0.71094,0.56250,0.71875,0.49722,0.72969,0.45139,0.74922,0.50139,0.75547,0.43056,0.76250,0.38889,0.77109,0.35000,0.77578,0.50417,0.78672,0.42639,0.79453,0.38056,0.80312,0.33889,0.79766,0.52083,0.81172,0.44722,0.82109,0.40417,0.82969,0.36528,0.81875,0.55139,0.83672,0.49722,0.84844,0.46528,0.85938,0.43194,0.71303,0.68489,0.76406,0.69583,125.37,0.8512,live,0.0976,0.0935,72.72,777.49
810.824616,120.0,0.1615,0.75391,0.69444,0.71484,0.63333,0.69766,0.55972,0.70469,0.49444,0.71719,0.45417,0.73750,0.49861,0.74297,0.42639,0.74844,0.38472,0.75547,0.34583,0.76406,0.50000,0.77500,0.42361,0.78281,0.37778,0.78984,0.33472,0.78672,0.51667,0.80000,0.44306,0.81016,0.40000,0.81875,0.36111,0.80781,0.54583,0.82578,0.49306,0.83828,0.46111,0.84922,0.42917,0.72120,0.68680,0.75391,0.69444,126.67,0.8527,live,0.0976,0.1074,83.26,775.40
810.887896,120.0,0.2861,0.72969,0.69444,0.68906,0.63889,0.67188,0.56389,0.67578,0.49861,0.68281,0.45139,0.71016,0.49861,0.71172,0.42500,0.71641,0.38194,0.72188,0.34583,0.73750,0.49583,0.74609,0.41806,0.75156,0.36944,0.75703,0.32778,0.76172,0.51111,0.77344,0.43750,0.78125,0.39167,0.78750,0.35000,0.78438,0.53889,0.80156,0.48472,0.81172,0.45139,0.82109,0.41806,0.72290,0.68833,0.72969,0.69444,129.49,0.8987,live,0.0976,0.1100,85.33,775.58
810.956292,120.0,0.4233,0.70078,0.70139,0.65859,0.64722,0.63984,0.56944,0.64297,0.50139,0.64844,0.45278,0.67500,0.49861,0.67500,0.42778,0.67656,0.38333,0.68047,0.34444,0.70312,0.49444,0.70781,0.41528,0.71094,0.36389,0.71484,0.31944,0.72813,0.50694,0.73906,0.42917,0.74531,0.37917,0.75000,0.33750,0.75234,0.53194,0.76719,0.47639,0.77578,0.43889,0.78359,0.40278,0.71848,0.69094,0.70078,0.70139,134.82,0.8969,live,0.0976,0.1094,85.29,779.58
811.022504,120.0,0.5561,0.66719,0.70417,0.62422,0.65694,0.60391,0.58056,0.60703,0.51111,0.60859,0.45972,0.63750,0.50417,0.63281,0.43333,0.63125,0.39028,0.63203,0.35139,0.66484,0.49583,0.66563,0.41389,0.66563,0.36389,0.66719,0.32083,0.68984,0.50417,0.69531,0.42500,0.69844,0.37639,0.70156,0.33472,0.71562,0.52778,0.72969,0.47222,0.73828,0.43750,0.74531,0.40417,0.70822,0.69359,0.66719,0.70417,135.43,0.9153,live,0.0976,0.1041,81.57,783.54
811.091740,120.0,0.6963,0.64141,0.71250,0.59609,0.66806,0.57188,0.59444,0.57109,0.52500,0.57031,0.47500,0.60391,0.50972,0.59609,0.44167,0.59219,0.40000,0.58906,0.36111,0.63125,0.50000,0.62891,0.42083,0.62578,0.37222,0.62344,0.32778,0.65703,0.50694,0.65781,0.43056,0.65703,0.38194,0.65625,0.33750,0.68203,0.52778,0.68906,0.46528,0.69219,0.42500,0.69531,0.38611,0.69486,0.69737,0.64141,0.71250,137.72,0.9370,live,0.0976,0.0874,68.96,788.68
