timestamp,bpm,beat_phase,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
131368.825683,120.0,0.9214,0.24219,0.67222,0.29766,0.61111,0.33047,0.51944,0.33672,0.43611,0.33516,0.36806,0.28359,0.40417,0.29297,0.30972,0.29766,0.25139,0.30156,0.19583,0.24609,0.39722,0.24609,0.29444,0.24688,0.22639,0.24922,0.16389,0.21094,0.41389,0.20234,0.31528,0.20078,0.25278,0.20234,0.19583,0.17656,0.44861,0.15859,0.37222,0.15000,0.31944,0.14375,0.26667,0.32975,0.75071,0.9998,0.17604,1.00000,0.9209,0.23206,0.67796,0.9031,0.23297,0.65942,0.24219,0.67222,180.12,0.9872,live,0.1271,0.0209,22.08,1054.35
131368.893209,120.0,0.0466,0.24297,0.67917,0.29922,0.61944,0.33203,0.52778,0.33750,0.44306,0.33750,0.37361,0.28516,0.41111,0.29531,0.31528,0.30000,0.25556,0.30391,0.20000,0.24766,0.40417,0.24688,0.29861,0.24844,0.23056,0.25000,0.16806,0.21172,0.42083,0.20391,0.32083,0.20234,0.25694,0.20391,0.20139,0.17734,0.45556,0.15937,0.37917,0.15078,0.32639,0.14453,0.27222,0.32942,0.75069,0.9998,0.17634,1.00000,0.9269,0.23335,0.67775,0.9126,0.23497,0.66337,0.24297,0.67917,180.44,0.9873,live,0.1082,0.0221,23.37,1057.74
131368.958861,120.0,0.1768,0.24531,0.68333,0.30078,0.62222,0.33437,0.53056,0.34141,0.44583,0.34141,0.37500,0.28828,0.41389,0.29844,0.31944,0.30234,0.25972,0.30625,0.20278,0.25078,0.40694,0.25000,0.30278,0.25078,0.23333,0.25234,0.17083,0.21563,0.42361,0.20703,0.32639,0.20547,0.26389,0.20703,0.20694,0.18047,0.45833,0.16250,0.38194,0.15313,0.33056,0.14688,0.27778,0.32943,0.75108,0.9998,0.18098,1.00000,0.9323,0.23300,0.68334,0.9212,0.23704,0.66736,0.24531,0.68333,181.11,0.9849,live,0.0933,0.0255,27.04,1061.22
131369.026069,120.0,0.3120,0.24688,0.68472,0.30312,0.62222,0.33672,0.53056,0.34297,0.44444,0.34375,0.37500,0.28906,0.41250,0.29922,0.31806,0.30391,0.25833,0.30781,0.20278,0.25156,0.40694,0.25156,0.30417,0.25234,0.23472,0.25469,0.17083,0.21719,0.42361,0.20859,0.32500,0.20781,0.26250,0.20938,0.20556,0.18281,0.45694,0.16484,0.38056,0.15625,0.32778,0.15000,0.27500,0.32941,0.75212,0.9998,0.18103,1.00000,0.9373,0.23544,0.68286,0.9290,0.23900,0.67083,0.24688,0.68472,181.62,0.9857,live,0.0809,0.0243,25.83,1064.63
131369.093722,120.0,0.4471,0.24844,0.68611,0.30469,0.62500,0.33750,0.53194,0.34375,0.44583,0.34609,0.37917,0.29063,0.41389,0.30156,0.31944,0.30625,0.25972,0.30938,0.20278,0.25312,0.40833,0.25312,0.30417,0.25469,0.23472,0.25625,0.17222,0.21875,0.42361,0.21016,0.32500,0.20938,0.26250,0.21094,0.20556,0.18438,0.45833,0.16641,0.38056,0.15703,0.32917,0.15078,0.27500,0.33095,0.75236,0.9998,0.18346,1.00000,0.9422,0.23555,0.68425,0.9360,0.24089,0.67389,0.24844,0.68611,181.62,0.9867,live,0.0708,0.0250,26.66,1067.64
131369.159067,120.0,0.5768,0.24922,0.68750,0.30625,0.62639,0.33906,0.53194,0.34453,0.44722,0.34609,0.38056,0.29063,0.41528,0.30156,0.32083,0.30625,0.26111,0.30938,0.20556,0.25391,0.40972,0.25312,0.30556,0.25469,0.23611,0.25625,0.17361,0.21875,0.42639,0.21094,0.32778,0.20938,0.26389,0.21094,0.20694,0.18438,0.46111,0.16719,0.38333,0.15781,0.33194,0.15156,0.27778,0.33061,0.75150,0.9998,0.17736,1.00000,0.9461,0.23717,0.68411,0.9422,0.24256,0.67661,0.24922,0.68750,181.50,0.9859,live,0.0626,0.0253,27.08,1070.20
131369.226087,120.0,0.7113,0.25000,0.69028,0.30625,0.62917,0.33906,0.53472,0.34453,0.45000,0.34687,0.38472,0.29141,0.41806,0.30234,0.32361,0.30703,0.26389,0.31016,0.20833,0.25391,0.41250,0.25391,0.30833,0.25469,0.23889,0.25625,0.17778,0.21875,0.42917,0.21094,0.33056,0.20938,0.26667,0.21016,0.20972,0.18516,0.46389,0.16719,0.38750,0.15781,0.33472,0.15156,0.28194,0.33071,0.75174,0.9998,0.17446,1.00000,0.9498,0.23673,0.69012,0.9479,0.24405,0.67934,0.25000,0.69028,181.49,0.9868,live,0.0564,0.0278,29.80,1072.45
131369.293090,120.0,0.8458,0.25156,0.69306,0.30859,0.63472,0.34063,0.53889,0.34687,0.45139,0.35234,0.38194,0.29453,0.42083,0.30469,0.32500,0.30938,0.26389,0.31250,0.20833,0.25781,0.41528,0.25703,0.31111,0.25781,0.24028,0.25859,0.17778,0.22344,0.43194,0.21406,0.33472,0.21250,0.27083,0.21250,0.21389,0.18906,0.46528,0.17109,0.38889,0.16094,0.33750,0.15391,0.28472,0.33038,0.75132,0.9998,0.17444,1.00000,0.9526,0.23671,0.69006,0.9529,0.24555,0.68209,0.25156,0.69306,181.24,0.9843,live,0.0507,0.0248,26.65,1074.25
131369.359377,120.0,0.9780,0.25391,0.69306,0.31250,0.63889,0.34687,0.54444,0.35547,0.45694,0.36406,0.39722,0.30078,0.42361,0.31172,0.32917,0.31641,0.26806,0.31875,0.21389,0.26484,0.41667,0.26484,0.31111,0.26562,0.24028,0.26641,0.18056,0.23125,0.43056,0.22266,0.33194,0.22109,0.27083,0.22109,0.21806,0.19766,0.46250,0.17891,0.38611,0.16797,0.33611,0.16016,0.28472,0.33044,0.75315,0.9998,0.17369,1.00000,0.9555,0.23937,0.68980,0.9575,0.24722,0.68428,0.25391,0.69306,179.61,0.9822,live,0.0458,0.0238,25.56,1074.66
131369.426009,120.0,0.1024,0.25703,0.69028,0.31562,0.63889,0.35234,0.54444,0.36406,0.45833,0.37656,0.40278,0.30781,0.42917,0.32031,0.33750,0.32656,0.27917,0.33047,0.22639,0.27266,0.41944,0.27422,0.31528,0.27656,0.25000,0.27891,0.19444,0.23984,0.43056,0.23281,0.33611,0.23203,0.27778,0.23203,0.22639,0.20625,0.45972,0.18984,0.38750,0.17969,0.34028,0.17188,0.29167,0.33090,0.75035,0.9998,0.17078,1.00000,0.9588,0.24492,0.68606,0.9616,0.24918,0.68548,0.25703,0.69028,176.27,0.9814,live,0.0458,0.0225,24.18,1072.61
131369.493333,120.0,0.2386,0.25859,0.68750,0.31719,0.63472,0.35391,0.54583,0.36719,0.46389,0.38047,0.40694,0.30781,0.43056,0.32266,0.33750,0.32891,0.27917,0.33359,0.22917,0.27344,0.42222,0.27734,0.31806,0.27969,0.25139,0.28047,0.19861,0.24063,0.43333,0.23438,0.33750,0.23359,0.27639,0.23281,0.22500,0.20781,0.46250,0.19141,0.39028,0.18281,0.34167,0.17656,0.29444,0.33041,0.74992,0.9998,0.16399,1.00000,0.9606,0.24810,0.68614,0.9653,0.25106,0.68588,0.25859,0.68750,172.99,0.9837,live,0.0458,0.0209,22.37,1068.45
131369.559456,120.0,0.3686,0.25781,0.68750,0.31641,0.63611,0.35156,0.54583,0.36562,0.46389,0.37969,0.40833,0.30703,0.43194,0.32188,0.33889,0.32812,0.28056,0.33203,0.23056,0.27266,0.42222,0.27734,0.31806,0.27891,0.25278,0.27969,0.19722,0.23984,0.43333,0.23516,0.33750,0.23359,0.27778,0.23281,0.22639,0.20625,0.46250,0.19141,0.39028,0.18125,0.34167,0.17422,0.29306,0.33037,0.75843,0.9998,0.16179,1.00000,0.9625,0.24836,0.68752,0.9686,0.25241,0.68621,0.25781,0.68750,173.06,0.9849,live,0.0410,0.0192,20.42,1064.84
131369.626398,120.0,0.5034,0.25625,0.68750,0.31484,0.63611,0.35000,0.54583,0.36250,0.46389,0.37656,0.40972,0.30469,0.43333,0.31875,0.34028,0.32578,0.28333,0.32969,0.23194,0.27031,0.42361,0.27422,0.31944,0.27656,0.25278,0.27734,0.19861,0.23828,0.43611,0.23281,0.34028,0.23125,0.27917,0.23047,0.22639,0.20469,0.46528,0.18984,0.39306,0.17969,0.34444,0.17266,0.29444,0.33128,0.75835,0.9998,0.16143,1.00000,0.9642,0.24932,0.68307,0.9716,0.25318,0.68647,0.25625,0.68750,171.80,0.9837,live,0.0410,0.0171,18.15,1060.75
131369.693503,120.0,0.6388,0.25469,0.68750,0.31328,0.63611,0.34766,0.54583,0.35938,0.46389,0.37266,0.40972,0.30234,0.43333,0.31641,0.34167,0.32266,0.28333,0.32578,0.23472,0.26875,0.42500,0.27187,0.32083,0.27344,0.25556,0.27422,0.20000,0.23594,0.43750,0.23047,0.34167,0.22891,0.28056,0.22812,0.22917,0.20312,0.46667,0.18750,0.39444,0.17734,0.34583,0.16953,0.29722,0.33081,0.75831,0.9998,0.15504,1.00000,0.9662,0.24926,0.68241,0.9743,0.25348,0.68667,0.25469,0.68750,171.04,0.9833,live,0.0410,0.0176,18.56,1056.61
131369.759446,120.0,0.7690,0.25234,0.68750,0.31172,0.63472,0.34453,0.54583,0.35547,0.46667,0.36641,0.41389,0.30000,0.43333,0.31406,0.34167,0.32031,0.28472,0.32344,0.23472,0.26641,0.42639,0.27031,0.32361,0.27109,0.25694,0.27109,0.20139,0.23438,0.43889,0.22891,0.34306,0.22734,0.28194,0.22578,0.22917,0.20078,0.46806,0.18516,0.39583,0.17500,0.34722,0.16641,0.29861,0.33104,0.76034,0.9998,0.15089,1.00000,0.9680,0.24895,0.68239,0.9767,0.25325,0.68684,0.25234,0.68750,170.61,0.9823,live,0.0359,0.0126,13.23,1052.65
131369.825547,120.0,0.9014,0.25156,0.68611,0.30781,0.63194,0.33984,0.54444,0.34766,0.46250,0.35781,0.40417,0.30000,0.43611,0.31250,0.34583,0.31797,0.28889,0.32188,0.23889,0.26641,0.42778,0.26953,0.32778,0.27031,0.26389,0.27187,0.20833,0.23438,0.43889,0.22969,0.34583,0.22812,0.28472,0.22812,0.23194,0.20156,0.46667,0.18594,0.39583,0.17656,0.34722,0.17031,0.29722,0.33081,0.76040,0.9999,0.15125,1.00000,0.9701,0.24891,0.68252,0.9790,0.25292,0.68669,0.25156,0.68611,168.93,0.9838,live,0.0359,0.0126,13.23,1047.97
131369.893669,120.0,0.0369,0.25000,0.68611,0.30547,0.62778,0.33437,0.54167,0.34063,0.45556,0.35000,0.39306,0.30312,0.44306,0.31484,0.35417,0.31953,0.29861,0.32266,0.24722,0.26953,0.43472,0.27266,0.33750,0.27500,0.27500,0.27891,0.22083,0.23750,0.44444,0.23438,0.35556,0.23672,0.30000,0.24141,0.25139,0.20391,0.46806,0.19141,0.39861,0.18594,0.35139,0.18359,0.30417,0.33080,0.75858,0.9999,0.15442,1.00000,0.9703,0.24708,0.68202,0.9809,0.25233,0.68658,0.25000,0.68611,166.61,0.9692,live,0.0309,0.0079,8.22,1042.17
131369.959252,120.0,0.1668,0.25000,0.68333,0.30078,0.62361,0.32422,0.54028,0.32266,0.45694,0.31016,0.39444,0.29844,0.45417,0.31328,0.36944,0.31953,0.31944,0.32500,0.27778,0.26953,0.44306,0.27031,0.35139,0.27734,0.30694,0.28750,0.28889,0.24141,0.45000,0.23906,0.36250,0.25625,0.35694,0.27266,0.39167,0.20938,0.46944,0.19609,0.39583,0.20547,0.36528,0.22266,0.36806,0.33039,0.74444,0.9999,0.15448,1.00000,0.9716,0.24800,0.67537,0.9826,0.25187,0.68593,0.25000,0.68333,157.03,0.9901,live,0.0309,0.0080,8.22,1030.17
131370.026517,120.0,0.3019,0.25000,0.67222,0.29766,0.61806,0.31797,0.52639,0.30391,0.44306,0.27656,0.39444,0.30234,0.46250,0.31719,0.38750,0.32656,0.33750,0.33359,0.30139,0.27422,0.44722,0.27344,0.35694,0.28203,0.33889,0.29141,0.35000,0.24609,0.45139,0.25000,0.38194,0.26094,0.42917,0.26719,0.49583,0.21641,0.46111,0.21328,0.38889,0.22578,0.38056,0.23906,0.40139,0.33165,0.74366,0.9999,0.16612,1.00000,0.9730,0.24792,0.67259,0.9842,0.25149,0.68319,0.25000,0.67222,149.53,0.9945,live,0.0260,0.0040,4.06,1014.21
131370.100832,120.0,0.4528,0.24922,0.66667,0.29688,0.61389,0.31562,0.52222,0.29844,0.44028,0.26797,0.40000,0.30312,0.46389,0.31875,0.39167,0.32734,0.34444,0.33516,0.30972,0.27578,0.44861,0.27187,0.36667,0.28203,0.34028,0.29297,0.34861,0.24922,0.45139,0.25000,0.38611,0.26562,0.41528,0.27656,0.47778,0.22031,0.46111,0.21406,0.39167,0.22734,0.37639,0.24297,0.39722,0.33569,0.74487,0.9999,0.17515,1.00000,0.9749,0.24812,0.67313,0.9857,0.25104,0.67988,0.24922,0.66667,145.17,0.9952,live,0.0260,0.0059,5.90,997.03
131370.160508,120.0,0.5712,0.24688,0.67083,0.29531,0.61667,0.31562,0.52500,0.29922,0.44306,0.26875,0.40278,0.30156,0.47083,0.31953,0.39028,0.32812,0.34306,0.33672,0.30417,0.27344,0.45278,0.27187,0.37361,0.28203,0.33056,0.29297,0.31250,0.24688,0.45417,0.24922,0.38333,0.26797,0.40694,0.28125,0.45833,0.21953,0.46111,0.21172,0.39306,0.22578,0.37083,0.24297,0.37500,0.33572,0.74345,0.9999,0.17699,1.00000,0.9758,0.24739,0.67736,0.9870,0.25021,0.67807,0.24688,0.67083,145.25,0.9946,live,0.0260,0.0077,7.58,981.97
131370.226595,120.0,0.7022,0.24766,0.68472,0.29453,0.63472,0.31875,0.54167,0.30781,0.45694,0.27734,0.41667,0.29922,0.46111,0.31719,0.37361,0.32500,0.32083,0.33281,0.27639,0.26719,0.44306,0.26719,0.35417,0.27578,0.29167,0.28281,0.25139,0.23828,0.44861,0.23438,0.35972,0.24766,0.35833,0.25859,0.38333,0.20859,0.46806,0.19375,0.40000,0.19766,0.35972,0.20703,0.33611,0.33313,0.74681,0.9999,0.17063,1.00000,0.9757,0.24562,0.68115,0.9881,0.24970,0.67940,0.24766,0.68472,157.43,0.9893,live,0.0260,0.0081,7.96,977.48
131370.294056,120.0,0.8385,0.24688,0.69583,0.29531,0.65000,0.32812,0.57083,0.33359,0.48889,0.33281,0.42222,0.29531,0.45278,0.30938,0.35972,0.31562,0.30139,0.31797,0.25139,0.26016,0.44444,0.26016,0.34306,0.26016,0.27917,0.26016,0.22639,0.22734,0.45556,0.22109,0.36250,0.21875,0.30000,0.21875,0.24444,0.19453,0.48889,0.17422,0.41944,0.16250,0.37222,0.15313,0.32500,0.32786,0.74865,0.9999,0.17054,1.00000,0.9765,0.24364,0.68110,0.9892,0.24913,0.68269,0.24688,0.69583,165.60,0.9877,live,0.0260,0.0084,8.23,979.42
131370.359396,120.0,0.9672,0.24531,0.70833,0.29922,0.66111,0.33594,0.57778,0.34687,0.49722,0.35781,0.43750,0.29063,0.45139,0.30312,0.35972,0.30938,0.30139,0.31250,0.25278,0.25469,0.44444,0.25312,0.34306,0.25156,0.28194,0.25000,0.23194,0.22187,0.45972,0.21328,0.36528,0.20938,0.30278,0.20547,0.24861,0.19062,0.49444,0.16875,0.42639,0.15469,0.37917,0.14297,0.33333,0.32785,0.75175,0.9999,0.15956,1.00000,0.9775,0.24233,0.68332,0.9901,0.24837,0.68782,0.24531,0.70833,171.28,0.9875,live,0.0260,0.0095,9.40,985.21
131370.426627,120.0,0.0979,0.24531,0.71528,0.30156,0.66528,0.33828,0.57917,0.35000,0.49722,0.36406,0.43750,0.28984,0.45278,0.30234,0.36111,0.30859,0.30417,0.31172,0.25417,0.25469,0.44583,0.25312,0.34444,0.25156,0.28194,0.24922,0.23056,0.22187,0.46250,0.21328,0.36667,0.20859,0.30556,0.20469,0.25139,0.19062,0.49583,0.16953,0.42778,0.15625,0.38194,0.14453,0.33611,0.32692,0.75130,0.9999,0.15975,1.00000,0.9781,0.24159,0.68797,0.9910,0.24776,0.69331,0.24531,0.71528,173.83,0.9834,live,0.0260,0.0125,12.44,992.14
131370.494050,120.0,0.2354,0.24453,0.71667,0.30156,0.66528,0.33750,0.57778,0.35000,0.49444,0.36328,0.43611,0.29063,0.45556,0.30312,0.36250,0.30938,0.30556,0.31250,0.25556,0.25547,0.44861,0.25469,0.34583,0.25391,0.28194,0.25156,0.23056,0.22266,0.46250,0.21406,0.36667,0.21016,0.30556,0.20625,0.25278,0.19141,0.49583,0.17109,0.42639,0.15859,0.38056,0.14766,0.33472,0.32649,0.75429,0.9999,0.15768,1.00000,0.9772,0.24063,0.69238,0.9917,0.24711,0.69798,0.24453,0.71667,173.44,0.9823,live,0.0260,0.0156,15.57,997.96
131370.559424,120.0,0.3642,0.24453,0.71528,0.30156,0.66389,0.33828,0.57361,0.35000,0.49028,0.36328,0.43194,0.28984,0.45556,0.30312,0.36111,0.30859,0.30417,0.31172,0.25556,0.25469,0.44861,0.25469,0.34444,0.25469,0.28056,0.25312,0.22917,0.22266,0.46389,0.21406,0.36667,0.20938,0.30417,0.20625,0.25000,0.19062,0.49583,0.17109,0.42639,0.15781,0.38056,0.14688,0.33333,0.32647,0.75359,0.9999,0.15708,1.00000,0.9769,0.24002,0.69723,0.9924,0.24660,0.70144,0.24453,0.71528,172.73,0.9849,live,0.0260,0.0179,17.95,1002.57
131370.626871,120.0,0.4993,0.24375,0.71528,0.30156,0.66389,0.33750,0.57500,0.35000,0.49028,0.36250,0.43194,0.28984,0.45556,0.30312,0.36250,0.30859,0.30556,0.31172,0.25556,0.25469,0.44861,0.25469,0.34444,0.25391,0.28056,0.25234,0.22778,0.22187,0.46389,0.21328,0.36667,0.20938,0.30417,0.20625,0.25000,0.18984,0.49722,0.17031,0.42778,0.15703,0.38056,0.14688,0.33333,0.32554,0.75365,0.9999,0.15605,1.00000,0.9773,0.23938,0.69717,0.9930,0.24603,0.70421,0.24375,0.71528,172.89,0.9839,live,0.0260,0.0197,19.88,1006.74
131370.694071,120.0,0.6371,0.24297,0.71667,0.30156,0.66667,0.33750,0.57639,0.34922,0.49167,0.36172,0.43472,0.28984,0.45694,0.30234,0.36389,0.30781,0.30694,0.31094,0.25694,0.25391,0.44861,0.25391,0.34444,0.25391,0.28056,0.25234,0.22917,0.22187,0.46389,0.21250,0.36667,0.20859,0.30417,0.20547,0.25139,0.18984,0.49722,0.16953,0.42778,0.15625,0.38194,0.14609,0.33472,0.32464,0.75717,0.9999,0.15065,1.00000,0.9777,0.23933,0.69976,0.9935,0.24541,0.70670,0.24297,0.71667,173.29,0.9821,live,0.0260,0.0216,21.83,1010.70
131370.759530,120.0,0.7639,0.24297,0.71806,0.30156,0.66667,0.33672,0.57639,0.34844,0.49306,0.36094,0.43472,0.28828,0.45694,0.30156,0.36389,0.30703,0.30694,0.30938,0.25833,0.25312,0.45000,0.25312,0.34583,0.25234,0.28194,0.25078,0.23056,0.22109,0.46528,0.21094,0.36944,0.20781,0.30694,0.20391,0.25278,0.18906,0.49861,0.16797,0.42917,0.15547,0.38194,0.14453,0.33472,0.32568,0.76105,0.9999,0.15075,1.00000,0.9776,0.23798,0.70972,0.9940,0.24493,0.70897,0.24297,0.71806,173.27,0.9840,live,0.0260,0.0229,23.25,1014.17
131370.826839,120.0,0.8990,0.24219,0.71944,0.30078,0.66806,0.33594,0.57778,0.34687,0.49444,0.35859,0.43750,0.28750,0.45833,0.30000,0.36528,0.30547,0.30833,0.30781,0.25972,0.25156,0.45139,0.25156,0.34722,0.25078,0.28333,0.24844,0.23194,0.21953,0.46667,0.21016,0.37083,0.20625,0.30833,0.20234,0.25417,0.18672,0.50139,0.16641,0.43194,0.15313,0.38472,0.14219,0.33750,0.32564,0.76439,0.9999,0.15085,1.00000,0.9780,0.23741,0.71006,0.9944,0.24438,0.71107,0.24219,0.71944,173.77,0.9822,live,0.0260,0.0209,21.32,1017.59
131370.894460,120.0,0.0261,0.24063,0.72361,0.30000,0.67083,0.33516,0.58056,0.34531,0.49583,0.35703,0.43889,0.28594,0.46111,0.29844,0.36667,0.30391,0.30972,0.30625,0.26111,0.25000,0.45417,0.25000,0.34861,0.24922,0.28333,0.24688,0.23194,0.21797,0.46944,0.20859,0.37222,0.20391,0.30972,0.20078,0.25556,0.18516,0.50278,0.16484,0.43333,0.15156,0.38611,0.14062,0.33889,0.32777,0.76440,0.9999,0.15119,1.00000,0.9781,0.23623,0.71030,0.9948,0.24363,0.71357,0.24063,0.72361,174.66,0.9828,live,0.0260,0.0191,19.51,1021.23
131370.959452,120.0,0.1551,0.23906,0.72639,0.29844,0.67361,0.33359,0.58194,0.34375,0.49861,0.35547,0.44028,0.28359,0.46250,0.29688,0.36806,0.30234,0.31111,0.30469,0.26111,0.24844,0.45694,0.24766,0.35139,0.24688,0.28611,0.24453,0.23194,0.21563,0.47222,0.20625,0.37500,0.20234,0.31250,0.19844,0.25694,0.18281,0.50694,0.16250,0.43611,0.14922,0.38889,0.13828,0.34028,0.32716,0.76118,0.9999,0.15095,1.00000,0.9781,0.23528,0.70964,0.9951,0.24271,0.71614,0.23906,0.72639,174.82,0.9849,live,0.0260,0.0172,17.66,1024.55
131371.027009,120.0,0.2904,0.23750,0.72917,0.29688,0.67639,0.33203,0.58472,0.34219,0.50139,0.35391,0.44306,0.28203,0.46528,0.29453,0.37083,0.30000,0.31389,0.30312,0.26389,0.24688,0.45972,0.24609,0.35278,0.24453,0.28750,0.24219,0.23333,0.21406,0.47500,0.20469,0.37778,0.20000,0.31528,0.19609,0.25972,0.18047,0.50972,0.16016,0.44028,0.14688,0.39167,0.13516,0.34306,0.32715,0.76199,0.9999,0.16025,1.00000,0.9784,0.23508,0.70973,0.9954,0.24167,0.71874,0.23750,0.72917,175.17,0.9847,live,0.0260,0.0160,16.49,1027.73
131371.094844,120.0,0.4273,0.23516,0.73333,0.29453,0.68056,0.32969,0.58889,0.33984,0.50417,0.35234,0.44444,0.28047,0.46806,0.29297,0.37361,0.29844,0.31528,0.30078,0.26528,0.24453,0.46250,0.24375,0.35556,0.24219,0.29028,0.23984,0.23611,0.21094,0.47778,0.20156,0.38056,0.19687,0.31806,0.19375,0.26250,0.17813,0.51250,0.15781,0.44167,0.14375,0.39444,0.13203,0.34583,0.32714,0.75182,0.9999,0.16017,1.00000,0.9790,0.23516,0.70903,0.9958,0.24037,0.72166,0.23516,0.73333,176.20,0.9842,live,0.0260,0.0161,16.60,1031.26
131371.160108,120.0,0.5562,0.23359,0.73611,0.29297,0.68194,0.32812,0.59028,0.33828,0.50556,0.35078,0.44583,0.27734,0.47083,0.29063,0.37500,0.29609,0.31667,0.29844,0.26667,0.24141,0.46389,0.24141,0.35694,0.23984,0.29028,0.23750,0.23611,0.20859,0.48056,0.19922,0.38333,0.19453,0.31944,0.19062,0.26389,0.17578,0.51528,0.15469,0.44444,0.14141,0.39722,0.12969,0.34861,0.32714,0.75244,0.9999,0.16108,1.00000,0.9781,0.23465,0.71088,0.9960,0.23901,0.72455,0.23359,0.73611,176.14,0.9842,live,0.0260,0.0166,17.18,1034.33
131371.227175,120.0,0.6899,0.23203,0.73750,0.29141,0.68472,0.32656,0.59028,0.33750,0.50556,0.34922,0.44583,0.27578,0.47083,0.28906,0.37500,0.29453,0.31528,0.29766,0.26528,0.23984,0.46528,0.23984,0.35694,0.23906,0.29028,0.23672,0.23611,0.20703,0.48194,0.19766,0.38194,0.19297,0.31806,0.18828,0.26389,0.17422,0.51667,0.15313,0.44583,0.13984,0.39861,0.12812,0.35000,0.32722,0.75490,0.9999,0.16168,1.00000,0.9785,0.23215,0.71447,0.9963,0.23762,0.72714,0.23203,0.73750,176.44,0.9846,live,0.0260,0.0171,17.78,1037.25
131371.294489,120.0,0.8261,0.23203,0.73750,0.29063,0.68472,0.32656,0.59028,0.33750,0.50417,0.34922,0.44583,0.27578,0.47083,0.28906,0.37361,0.29453,0.31528,0.29766,0.26389,0.23984,0.46528,0.23984,0.35694,0.23828,0.29167,0.23594,0.23750,0.20703,0.48056,0.19766,0.38194,0.19219,0.31806,0.18750,0.26389,0.17422,0.51528,0.15313,0.44583,0.13984,0.39861,0.12812,0.35139,0.32721,0.75681,0.9999,0.16185,1.00000,0.9789,0.23197,0.71423,0.9965,0.23650,0.72921,0.23203,0.73750,176.60,0.9838,live,0.0260,0.0174,18.13,1039.93
131371.360029,120.0,0.9552,0.23203,0.73750,0.29063,0.68472,0.32656,0.59028,0.33750,0.50556,0.34922,0.44583,0.27656,0.47222,0.28906,0.37500,0.29531,0.31667,0.29766,0.26528,0.23984,0.46528,0.23984,0.35833,0.23906,0.29167,0.23672,0.23750,0.20703,0.48056,0.19766,0.38194,0.19297,0.31806,0.18906,0.26389,0.17500,0.51528,0.15391,0.44583,0.14062,0.39861,0.12891,0.35139,0.32479,0.75733,0.9999,0.16676,1.00000,0.9793,0.23162,0.71642,0.9967,0.23561,0.73087,0.23203,0.73750,176.27,0.9839,live,0.0260,0.0174,18.15,1042.06
131371.426493,120.0,0.0854,0.23203,0.73889,0.29063,0.68611,0.32656,0.59028,0.33750,0.50556,0.34844,0.44583,0.27656,0.47083,0.28906,0.37500,0.29453,0.31667,0.29766,0.26528,0.24063,0.46528,0.24063,0.35833,0.23906,0.29167,0.23672,0.23750,0.20703,0.48194,0.19844,0.38194,0.19375,0.31944,0.18906,0.26528,0.17500,0.51667,0.15391,0.44722,0.14062,0.39861,0.12891,0.35139,0.32594,0.75537,0.9999,0.16467,1.00000,0.9788,0.23046,0.71604,0.9969,0.23489,0.73247,0.23203,0.73889,177.13,0.9842,live,0.0260,0.0188,19.62,1044.55
131371.494781,120.0,0.2233,0.23125,0.74028,0.28984,0.68750,0.32500,0.59306,0.33594,0.50694,0.34766,0.44722,0.27500,0.47361,0.28828,0.37639,0.29375,0.31806,0.29609,0.26806,0.23984,0.46806,0.23906,0.35972,0.23828,0.29306,0.23594,0.23889,0.20625,0.48333,0.19687,0.38472,0.19297,0.32083,0.18828,0.26667,0.17422,0.51944,0.15313,0.44861,0.13984,0.40139,0.12812,0.35278,0.32429,0.75643,0.9999,0.16417,1.00000,0.9785,0.23080,0.71460,0.9970,0.23416,0.73403,0.23125,0.74028,176.10,0.9860,live,0.0260,0.0162,16.91,1046.00
131371.560391,120.0,0.3532,0.23047,0.74306,0.28906,0.69028,0.32422,0.59444,0.33437,0.50833,0.34609,0.45000,0.27422,0.47500,0.28672,0.37778,0.29219,0.31944,0.29531,0.26944,0.23828,0.46944,0.23828,0.36250,0.23672,0.29583,0.23438,0.24028,0.20547,0.48611,0.19609,0.38750,0.19141,0.32361,0.18672,0.26806,0.17266,0.52083,0.15156,0.45139,0.13828,0.40278,0.12656,0.35556,0.32541,0.75709,0.9999,0.16524,1.00000,0.9784,0.22961,0.71587,0.9971,0.23342,0.73584,0.23047,0.74306,177.16,0.9850,live,0.0260,0.0155,16.22,1048.03
