timestamp,bpm,beat_phase,meter_beats,beat_in_bar,is_downbeat,lm_0_x,lm_0_y,lm_1_x,lm_1_y,lm_2_x,lm_2_y,lm_3_x,lm_3_y,lm_4_x,lm_4_y,lm_5_x,lm_5_y,lm_6_x,lm_6_y,lm_7_x,lm_7_y,lm_8_x,lm_8_y,lm_9_x,lm_9_y,lm_10_x,lm_10_y,lm_11_x,lm_11_y,lm_12_x,lm_12_y,lm_13_x,lm_13_y,lm_14_x,lm_14_y,lm_15_x,lm_15_y,lm_16_x,lm_16_y,lm_17_x,lm_17_y,lm_18_x,lm_18_y,lm_19_x,lm_19_y,lm_20_x,lm_20_y,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_elbow_x,right_elbow_y,right_elbow_conf,right_wrist_x,right_wrist_y,right_wrist_conf,wrist_x,wrist_y,raw_wrist_x,raw_wrist_y,hand_scale_px,confidence,tracking_mode,dynamics_intensity,dynamics_raw_intensity,dynamics_span_px,dynamics_reference_span_px
167244.911638,120.0,0.0000,3,1,1,0.64375,0.85139,0.61094,0.84583,0.58672,0.83333,0.56797,0.82917,0.55547,0.81944,0.60313,0.75556,0.58203,0.77500,0.57031,0.80139,0.56094,0.82917,0.62344,0.76389,0.60703,0.78333,0.59141,0.81528,0.57969,0.84444,0.64297,0.78750,0.63516,0.80278,0.62187,0.83056,0.61250,0.85833,0.65859,0.82222,0.65859,0.84028,0.65234,0.86389,0.64609,0.88333,0.61090,0.69333,0.9998,0.75708,0.89671,0.9569,0.65730,0.82660,0.9927,0.65631,0.67493,0.64375,0.85139,67.14,0.9988,live,0.4241,0.4756,206.67,434.50
167244.978890,120.0,0.1340,3,1,1,0.65938,0.83472,0.62656,0.82917,0.60156,0.80833,0.58281,0.79722,0.56719,0.78611,0.61641,0.73194,0.59297,0.73750,0.58047,0.76111,0.57188,0.78194,0.63438,0.73472,0.61172,0.73750,0.59609,0.76528,0.58437,0.79028,0.65312,0.75278,0.64141,0.75556,0.62734,0.78194,0.61562,0.80694,0.66953,0.78333,0.66797,0.79722,0.66250,0.81806,0.65625,0.83611,0.61072,0.69310,0.9998,0.76557,0.88988,0.9569,0.65699,0.81663,0.9918,0.65692,0.70689,0.65938,0.83472,71.91,0.9990,live,0.4409,0.5176,224.72,434.13
167245.047632,120.0,0.2715,3,1,1,0.68750,0.78194,0.66406,0.78056,0.64219,0.76944,0.62656,0.76111,0.61719,0.75000,0.67109,0.70278,0.64922,0.70139,0.63438,0.71944,0.62500,0.73611,0.68906,0.70972,0.66875,0.70694,0.65391,0.72639,0.64375,0.74583,0.70469,0.73056,0.69531,0.73472,0.68516,0.75000,0.67734,0.76667,0.71562,0.75972,0.71719,0.76667,0.71484,0.77917,0.71172,0.79167,0.61008,0.69513,0.9998,0.76938,0.88615,0.9568,0.69819,0.81733,0.9900,0.66304,0.72190,0.68750,0.78194,55.60,0.9967,live,0.4604,0.5493,231.85,422.07
167245.110513,120.0,0.3973,3,1,1,0.68750,0.78194,0.66406,0.78056,0.64219,0.76944,0.62656,0.76111,0.61719,0.75000,0.67109,0.70278,0.64922,0.70139,0.63438,0.71944,0.62500,0.73611,0.68906,0.70972,0.66875,0.70694,0.65391,0.72639,0.64375,0.74583,0.70469,0.73056,0.69531,0.73472,0.68516,0.75000,0.67734,0.76667,0.71562,0.75972,0.71719,0.76667,0.71484,0.77917,0.71172,0.79167,0.60996,0.70319,0.9999,0.76843,0.89690,0.9546,0.76172,0.81748,0.9906,0.66304,0.72190,0.68750,0.78194,55.60,0.5980,hold,0.4604,0.5493,231.85,422.07
167245.177729,120.0,0.5317,3,1,1,0.78906,0.75000,0.76562,0.73333,0.75781,0.70139,0.76250,0.68194,0.77344,0.67361,0.79531,0.68056,0.80078,0.63750,0.80469,0.64583,0.80781,0.66806,0.82031,0.69306,0.83672,0.64861,0.84062,0.65833,0.84141,0.68056,0.83906,0.71111,0.85938,0.67361,0.86797,0.68194,0.87031,0.70278,0.85313,0.73472,0.87187,0.71250,0.88359,0.71389,0.88984,0.72500,0.60878,0.70334,0.9999,0.76803,0.87255,0.9511,0.79822,0.79759,0.9910,0.68824,0.72752,0.78906,0.75000,68.57,0.8820,live,0.4536,0.4022,169.22,420.79
167245.243082,120.0,0.6624,3,1,1,0.80469,0.75417,0.78281,0.72500,0.77656,0.68750,0.79141,0.66389,0.80703,0.64167,0.81797,0.64722,0.82812,0.61667,0.83672,0.62500,0.84219,0.64722,0.84219,0.65833,0.85781,0.62361,0.86797,0.63194,0.87266,0.65694,0.85938,0.67639,0.87813,0.65000,0.89141,0.65694,0.89922,0.67778,0.87031,0.70139,0.89062,0.69028,0.90391,0.69167,0.91406,0.70278,0.60875,0.70354,0.9999,0.76898,0.87169,0.9489,0.80529,0.74534,0.9915,0.71153,0.73285,0.80469,0.75417,83.16,0.8077,live,0.4482,0.4238,182.31,430.17
167245.311205,120.0,0.7986,3,1,1,0.80937,0.73333,0.78672,0.70833,0.77969,0.67222,0.79453,0.65000,0.80781,0.62639,0.81875,0.63889,0.82969,0.60556,0.83750,0.61389,0.84453,0.63611,0.84219,0.64861,0.85938,0.60972,0.86953,0.62083,0.87344,0.64722,0.86016,0.66528,0.88047,0.63750,0.89297,0.64583,0.89609,0.66944,0.87109,0.69028,0.89453,0.67361,0.90703,0.67639,0.91172,0.69167,0.60923,0.70342,0.9999,0.76878,0.87131,0.9475,0.80647,0.72682,0.9919,0.73110,0.73294,0.80937,0.73333,76.13,0.8438,live,0.4482,0.4464,193.46,433.36
167245.381941,120.0,0.9401,3,1,1,0.80391,0.73056,0.78125,0.70694,0.77266,0.67222,0.78438,0.64861,0.80000,0.62917,0.81172,0.63889,0.82266,0.60556,0.83047,0.61389,0.83672,0.63472,0.83516,0.64722,0.85234,0.60972,0.86172,0.62222,0.86406,0.65139,0.85313,0.66528,0.87422,0.63333,0.88672,0.64444,0.88984,0.67222,0.86562,0.68750,0.88750,0.66944,0.90000,0.67500,0.90469,0.69306,0.60921,0.70536,0.9999,0.76095,0.87124,0.9433,0.80500,0.73053,0.9922,0.74566,0.73247,0.80391,0.73056,75.27,0.8436,live,0.4237,0.3122,135.97,435.56
167245.445548,120.0,0.0673,3,2,0,0.79609,0.72361,0.77344,0.70278,0.76250,0.66944,0.77187,0.64444,0.78516,0.62222,0.80078,0.63194,0.80859,0.59861,0.81641,0.60694,0.82422,0.62639,0.82422,0.64028,0.83906,0.60278,0.84922,0.61667,0.85391,0.64583,0.84219,0.65556,0.86094,0.62500,0.87266,0.63889,0.87734,0.66667,0.85547,0.67778,0.87578,0.65972,0.88750,0.66806,0.89297,0.68611,0.60930,0.70532,0.9999,0.76250,0.87255,0.9428,0.80149,0.71659,0.9926,0.75575,0.73070,0.79609,0.72361,74.12,0.8601,live,0.4027,0.3068,133.96,436.66
167245.508335,120.0,0.1929,3,2,0,0.79531,0.68611,0.77266,0.67639,0.75938,0.64861,0.76094,0.63056,0.76406,0.61250,0.78281,0.58750,0.78672,0.54444,0.79063,0.55694,0.79688,0.58194,0.80781,0.59028,0.81875,0.54722,0.82578,0.56389,0.83203,0.59583,0.82891,0.60278,0.84297,0.56944,0.85313,0.58472,0.85859,0.61667,0.84609,0.62500,0.86094,0.60833,0.86953,0.61528,0.87500,0.63472,0.60955,0.70585,0.9999,0.76289,0.87257,0.9429,0.79851,0.69357,0.9932,0.76366,0.72178,0.79531,0.68611,76.87,0.8626,live,0.3890,0.3267,143.62,439.61
167245.580257,120.0,0.3367,3,2,0,0.76016,0.60556,0.74766,0.57639,0.73984,0.53611,0.74062,0.50556,0.74453,0.48056,0.75625,0.46528,0.76172,0.42222,0.76875,0.44028,0.77422,0.46944,0.77187,0.46667,0.77812,0.41250,0.78438,0.43333,0.78750,0.46667,0.78594,0.48056,0.79219,0.43333,0.80078,0.44722,0.80547,0.47361,0.80000,0.50556,0.81094,0.47639,0.82031,0.47778,0.82734,0.48889,0.60956,0.70335,0.9999,0.77621,0.83801,0.9450,0.77659,0.58847,0.9938,0.76296,0.69853,0.76016,0.60556,88.38,0.8394,live,0.3714,0.2911,131.16,450.49
167245.644735,120.0,0.4657,3,2,0,0.72188,0.47361,0.69219,0.43611,0.68047,0.38194,0.67969,0.33750,0.67500,0.30556,0.70312,0.34444,0.70078,0.30556,0.69844,0.28472,0.69609,0.26667,0.72188,0.34306,0.72422,0.29444,0.72344,0.26806,0.72109,0.25000,0.73906,0.35000,0.74453,0.30556,0.74453,0.28333,0.74141,0.26806,0.75547,0.36667,0.76484,0.33611,0.76719,0.31667,0.76641,0.30139,0.60799,0.69491,0.9999,0.77667,0.75442,0.9482,0.74013,0.46229,0.9944,0.75474,0.65355,0.72188,0.47361,86.78,0.9301,live,0.3598,0.3071,140.91,458.91
167245.709611,120.0,0.5954,3,2,0,0.70156,0.41667,0.67109,0.36389,0.66094,0.30972,0.65938,0.26528,0.65625,0.22778,0.68125,0.29444,0.67734,0.25139,0.67422,0.22500,0.67188,0.19861,0.69453,0.29028,0.69375,0.25000,0.69141,0.21944,0.68984,0.19167,0.70781,0.29028,0.71016,0.25278,0.70781,0.21667,0.70547,0.18472,0.72266,0.29444,0.72656,0.25833,0.72578,0.23194,0.72578,0.20694,0.60694,0.67267,0.9999,0.77276,0.68208,0.9520,0.70076,0.36282,0.9949,0.74411,0.60617,0.70156,0.41667,82.06,0.8542,live,0.3467,0.2870,132.85,462.93
167245.779422,120.0,0.7351,3,2,0,0.67422,0.35972,0.64453,0.31528,0.63359,0.26528,0.63125,0.22361,0.62813,0.19167,0.65391,0.23750,0.65000,0.20139,0.64766,0.18194,0.64453,0.16250,0.66563,0.23333,0.66484,0.19722,0.66172,0.17500,0.65938,0.15556,0.67734,0.23472,0.67969,0.19861,0.67812,0.17222,0.67656,0.14861,0.69141,0.24028,0.69453,0.20278,0.69375,0.18056,0.69375,0.15972,0.60677,0.67272,0.9999,0.76309,0.65105,0.9546,0.67213,0.32620,0.9954,0.73013,0.55688,0.67422,0.35972,80.06,0.9498,live,0.3397,0.3081,143.25,465.02
